Timestamp,BTU10(Z21+22+23+24+25+26+27)_ReturnT (C),BTU10(Z21+22+23+24+25+26+27)_SupplyT (C),BTU11(Z32+33)_ReturnT (C),BTU11(Z32+33)_SupplyT (C),BTU13(Z31)_ReturnT (C),BTU13(Z31)_SupplyT (C),BTU5(Z2+3+4+5)_ReturnT (C),BTU5(Z2+3+4+5)_SupplyT (C),BTU6(Z1)_ReturnT (C),BTU6(Z1)_SupplyT (C),BTU7(Z14+15+16+17)_ReturnT (C),BTU7(Z14+15+16+17)_SupplyT (C),BTU8(Z11+12+13)_ReturnT (C),BTU8(Z11+12+13)_SupplyT (C),BTU10(Z21+22+23+24+25+26+27)_energy (kBTU/h),BTU10(Z21+22+23+24+25+26+27)_flow (GPM),BTU11(Z32+33)_energy (kBTU/h),BTU11(Z32+33)_flow (GPM),BTU13(Z31)_energy (kBTU/h),BTU13(Z31)_flow (GPM),BTU5(Z2+3+4+5)_energy (kBTU/h),BTU5(Z2+3+4+5)_flow (GPM),BTU6(Z1)_energy (kBTU/h),BTU6(Z1)_flow (GPM),BTU7(Z14+15+16+17)_energy (kBTU/h),BTU7(Z14+15+16+17)_flow (GPM),BTU8(Z11+12+13)_energy (kBTU/h),BTU8(Z11+12+13)_flow (GPM)
2022-06-01 18:00:00-04:00,22.47416842,23.22604321,22.64748778,22.56836587,23.97741176,24.02026191,22.08982249,22.13028915,22.13856909,22.460636,23.9443738,22.76689996,23.33621908,23.22076148,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01 19:00:00-04:00,22.47099735,23.18494938,22.65817579,22.57015518,23.95360452,23.9935829,22.0885452,22.11762725,22.14319123,22.47457405,23.96263101,22.78344727,23.34655246,23.24576618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01 20:00:00-04:00,22.45483999,23.13136821,22.65868434,22.55537012,23.91035878,23.94566847,22.08250018,22.10074926,22.14300007,22.48967651,23.97227669,22.79489538,23.35176779,23.26093949,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01 21:00:00-04:00,22.43639162,23.07851671,22.64771907,22.52580473,23.85882738,23.88479777,22.08563112,22.08826086,22.14631886,22.50005023,23.98102308,22.79701833,23.3611701,23.28905657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01 22:00:00-04:00,22.42416792,23.02435423,22.62877408,22.49941755,23.77461518,23.81054553,22.16123192,22.00562152,22.06886581,22.46981437,23.89671644,22.78181472,23.35606624,23.19197513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-01 23:00:00-04:00,22.2997575,22.79175539,22.49584798,22.22611095,23.53971601,23.61523607,22.07914204,21.65869515,21.68461333,22.14752967,23.61866202,22.64481502,23.09688307,22.72366001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 00:00:00-04:00,21.96914623,22.35891081,22.24661707,21.76893552,23.2065667,23.30081862,21.77708364,21.16952501,21.21063261,21.68165666,23.30486404,22.38827395,22.62619301,22.24739944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 01:00:00-04:00,21.62557122,21.97584947,21.97081202,21.38204507,22.87039944,22.95889321,21.48015651,20.72790266,20.7653413,21.26368071,23.00214368,22.08990828,22.17517125,21.84535662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 02:00:00-04:00,21.43865501,21.80487908,21.7489872,21.2096771,22.68350799,22.7448154,21.28414663,20.4490555,20.46392964,20.93017769,22.7862671,21.81670415,21.8367003,21.6461479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 03:00:00-04:00,21.40854652,21.88621733,21.62102275,21.20106203,22.61835183,22.64918673,21.23955395,20.47059497,20.4582658,20.88976118,22.73970145,21.65640909,21.70990867,21.70293309,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 04:00:00-04:00,21.42253749,22.03214285,21.55462131,21.2253803,22.5867246,22.59841022,21.27298708,20.60739447,20.60283993,20.99511761,22.77232347,21.59196726,21.77984591,21.79665947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 05:00:00-04:00,21.42936007,22.16433525,21.52638238,21.26073887,22.57206465,22.57017736,21.31019698,20.76875376,20.76580712,21.13194692,22.83362085,21.59958218,21.92229469,21.8958996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 06:00:00-04:00,21.43182345,22.25896581,21.51754358,21.29919702,22.5690557,22.55569606,21.34692637,20.91466939,20.93282233,21.27390325,22.89615673,21.63130174,22.05592542,21.99132499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 07:00:00-04:00,21.42870204,22.31645669,21.51769257,21.33335446,22.56846167,22.54718053,21.38383837,21.04045656,21.09112775,21.41081888,22.96154686,21.67536608,22.1573398,22.05501888,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 08:00:00-04:00,21.43614027,22.35999475,21.52914612,21.3656061,22.58168906,22.55786924,21.42151084,21.14867429,21.23386341,21.5320241,23.0266754,21.72884136,22.24060497,22.109818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 09:00:00-04:00,21.44585009,22.38665962,21.55494294,21.40381749,22.61302934,22.59485796,21.4476591,21.24408298,21.36376226,21.64944168,23.08970141,21.78320531,22.31343813,22.1646891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 10:00:00-04:00,21.45621031,22.40426954,21.59189655,21.44087142,22.66289019,22.65143776,21.4643039,21.2981862,21.48213047,21.76421116,23.1541866,21.84088495,22.37689661,22.22524791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 11:00:00-04:00,21.47057131,22.38490712,21.6574257,21.4752915,22.77407145,22.77256824,21.48541316,21.35015982,21.59646077,21.87604961,23.23000647,21.91211121,22.45511797,22.29801058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 12:00:00-04:00,21.49025486,22.32750843,21.72712976,21.50982461,22.88729929,22.91170777,21.50572092,21.40110984,21.70426432,21.98486392,23.30511234,21.98913037,22.54090931,22.35041618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 13:00:00-04:00,21.51496612,22.25750845,21.77582684,21.55570751,22.95684327,22.99190239,21.5290112,21.44423457,21.79855078,22.09309995,23.36558384,22.06821894,22.62204912,22.41142315,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 14:00:00-04:00,21.54839155,22.16653117,21.8155425,21.61120973,23.00884586,23.04285219,21.54958781,21.48244349,21.87184885,22.19190859,23.41992159,22.14011093,22.69305031,22.49226231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 15:00:00-04:00,21.59737672,22.04710021,21.86583067,21.66980263,23.17420408,23.17394285,21.5662348,21.51511835,21.93353999,22.28059246,23.47578155,22.20122415,22.75829753,22.57836928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 16:00:00-04:00,21.71753241,21.91212153,21.9162633,21.7285342,23.46007651,23.44981186,21.58337431,21.53985744,21.99317501,22.37453249,23.53359095,22.26780948,22.81106899,22.65704812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 17:00:00-04:00,22.08802301,21.82431341,21.95971447,21.78128744,23.69528078,23.69397693,21.6083184,21.57417566,22.04116694,22.46999324,23.55373022,22.32734115,22.85687567,22.72753843,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 18:00:00-04:00,22.78802243,21.89588413,21.99752384,21.83941785,23.88404917,23.88783201,21.61556216,21.598449,22.0465581,22.53369134,23.5621992,22.36251697,22.88712798,22.77731556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 19:00:00-04:00,23.29348479,22.1584414,22.03053686,21.8925996,24.04043621,24.04885871,21.6185225,21.61114947,22.04304667,22.57324077,23.57553475,22.38682599,22.89294462,22.79850854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 20:00:00-04:00,23.34982865,22.53352568,22.06625564,21.9413532,24.16522683,24.17642325,21.62100785,21.62131762,22.04905983,22.59847323,23.58997041,22.41003807,22.88095072,22.78548375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 21:00:00-04:00,23.31635178,22.89511907,22.11081328,21.98398081,24.27010197,24.28084854,21.62467582,21.63801476,22.05297138,22.60607119,23.60376429,22.42592409,22.86380286,22.76283472,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 22:00:00-04:00,23.30863176,23.13267658,22.17946837,22.05012767,24.35297648,24.3639549,21.71006033,21.59703657,21.9677509,22.55990184,23.51000835,22.41414395,22.83794636,22.65825116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-02 23:00:00-04:00,23.20456851,23.15550903,22.16708501,22.03528468,24.41985144,24.43198607,21.73848463,21.35792881,21.53329129,22.21652116,23.2020109,22.2467426,22.64766743,22.20937241,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 00:00:00-04:00,22.91833906,23.03435347,22.06024968,21.76122581,24.45908758,24.47649292,21.65887317,21.09448772,21.04149055,21.7276179,22.8917225,21.99078129,22.27400843,21.72602696,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 01:00:00-04:00,22.66052062,22.89643941,21.92514882,21.49976031,24.47018973,24.49187939,21.54175091,20.86797866,20.61445692,21.2759919,22.62369287,21.72140521,21.88493192,21.30253273,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 02:00:00-04:00,22.52297769,22.71291924,21.80109278,21.34566929,24.46246529,24.48911511,21.4420267,20.73963872,20.32445477,20.91818908,22.42697963,21.47338726,21.57876545,21.08139144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 03:00:00-04:00,22.45921093,22.59134441,21.7120338,21.29823522,24.43680686,24.46731264,21.37151655,20.76479142,20.34752443,20.83810057,22.39372324,21.33277851,21.41963577,21.15266814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 04:00:00-04:00,22.47812695,22.460244,21.64508664,21.29047267,24.40643727,24.43731209,21.35601249,20.86217414,20.47665794,20.94484167,22.4248689,21.28493874,21.40180863,21.26116032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 05:00:00-04:00,22.49867503,22.34568815,21.60131553,21.29450897,24.37829427,24.4112582,21.35150026,20.95196116,20.61667781,21.09266345,22.49229332,21.29922189,21.47490127,21.39955803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 06:00:00-04:00,22.51295153,22.25641194,21.57319027,21.30286139,24.34630217,24.38023002,21.35438135,21.03222529,20.75486452,21.24408729,22.554899,21.33293378,21.61749663,21.52796887,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 07:00:00-04:00,22.52867635,22.19775228,21.55408669,21.30929064,24.31963242,24.35363487,21.3479141,21.05827494,20.84048088,21.35089676,22.59684393,21.36691546,21.77084817,21.64320494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 08:00:00-04:00,22.54613558,22.17585853,21.54531959,21.31682064,24.2938799,24.32889769,21.29864728,21.08766097,20.90285125,21.41943049,22.63897903,21.39941865,21.88060118,21.74214886,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 09:00:00-04:00,22.56546904,22.17039137,21.54446863,21.32616488,24.27180163,24.30596867,21.26723056,21.13514773,20.99718504,21.51046244,22.70273724,21.44081716,21.94921811,21.82280435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 10:00:00-04:00,22.59551069,22.1852684,21.54852245,21.33817404,24.25572862,24.28824686,21.27701498,21.22429396,21.09315809,21.60982958,22.75431654,21.48700149,21.99668566,21.87926504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 11:00:00-04:00,22.61948741,22.21453271,21.55765053,21.34908966,24.24293108,24.27661804,21.29877585,21.25378524,21.18848532,21.70783212,22.8085378,21.54216929,22.04281659,21.93177294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 12:00:00-04:00,22.65141021,22.26561765,21.57574851,21.35717915,24.23865587,24.27045511,21.31300863,21.28540519,21.28470915,21.80521315,22.87198293,21.60279507,22.09794694,21.98301132,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 13:00:00-04:00,22.68280008,22.33701953,21.60399253,21.37379639,24.24991205,24.27802693,21.32438264,21.31139593,21.37527346,21.89712821,22.93439703,21.66778035,22.14271319,22.00866445,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 14:00:00-04:00,22.71500008,22.4376653,21.64549248,21.39682826,24.41078066,24.42032447,21.34088792,21.35376174,21.46692198,21.98719018,23.0009043,21.74157976,22.20048855,22.0442548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 15:00:00-04:00,22.77396287,22.57313686,21.70972287,21.45288559,24.87557086,24.9145635,21.38492429,21.49814408,21.56861051,22.07962008,23.04898304,21.8236623,22.27933156,22.09607492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 16:00:00-04:00,22.84806944,22.72948293,21.80110055,21.5332306,25.42713102,25.50952579,21.4836974,21.70452549,21.66708529,22.16961882,23.07287294,21.91322362,22.36801564,22.16351057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 17:00:00-04:00,22.9173425,22.85719624,21.90294195,21.62774326,25.84576141,25.95984049,21.53721873,21.74570769,21.77625819,22.2677731,23.14385767,21.99062588,22.44387563,22.23480218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 18:00:00-04:00,22.99090689,22.94339109,21.99926963,21.72367852,26.00447542,26.14486751,21.56089189,21.72142785,21.86486732,22.364639,23.2312538,22.06360965,22.52261925,22.31108213,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 19:00:00-04:00,23.06662362,22.98331006,22.07177049,21.81298489,25.98106561,26.13146365,21.57684404,21.69499955,21.91217119,22.43134852,23.31116669,22.13049451,22.60389928,22.38344673,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 20:00:00-04:00,23.12500664,22.99809435,22.12453694,21.88080901,25.8882192,26.0351116,21.57977217,21.66449031,21.9422541,22.47065996,23.3673906,22.18324308,22.67167798,22.44491019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 21:00:00-04:00,23.17856061,23.02487112,22.16420138,21.92687239,25.77765097,25.91196279,21.57639835,21.63131573,21.96076096,22.49147747,23.40378387,22.21901201,22.73274174,22.50598936,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 22:00:00-04:00,23.21361648,23.04444942,22.1915972,21.97400248,25.67813294,25.79482008,21.65333684,21.57341766,21.88625385,22.45918712,23.33211348,22.21882481,22.76789164,22.50484855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-03 23:00:00-04:00,23.11651922,22.94420454,22.13825883,21.89775198,25.5822157,25.68836396,21.68166697,21.33186446,21.48879934,22.15430104,23.06285074,22.05423518,22.61204289,22.18110459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 00:00:00-04:00,22.8711942,22.81330928,22.00671479,21.65498712,25.48094382,25.57816731,21.58352859,21.05066193,21.04747115,21.69479921,22.78144398,21.80232853,22.24915716,21.78852484,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 01:00:00-04:00,22.60187499,22.6707841,21.85213531,21.34501793,25.37055517,25.46260477,21.49437332,20.85877401,20.77177804,21.37778904,22.51618445,21.53985825,21.86557844,21.35668133,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 02:00:00-04:00,22.46681249,22.63919308,21.73536725,21.24637427,25.25572953,25.34271558,21.41806369,20.74169025,20.52956998,21.15305618,22.25321395,21.27602012,21.52533178,20.99740226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 03:00:00-04:00,22.41857211,22.52818376,21.64052038,21.19770375,25.14426761,25.22436827,21.36044446,20.6646263,20.34047367,20.96876342,22.01566724,21.02572257,21.25292404,20.72508706,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 04:00:00-04:00,22.34437081,22.34892767,21.54024237,21.1355624,25.03500797,25.11092016,21.31192144,20.5970524,20.1815887,20.80828681,21.81057005,20.80704696,21.03143953,20.50001914,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 05:00:00-04:00,22.251438,22.13330036,21.42827839,21.07693587,24.93202782,25.00313787,21.2652056,20.53535468,20.03755562,20.65552394,21.62974803,20.6143654,20.84413959,20.31931806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 06:00:00-04:00,22.13565925,21.89061356,21.31306373,20.99742713,24.83503879,24.90383452,21.21780438,20.47721163,19.9186525,20.52516146,21.48900689,20.45655145,20.67839686,20.19048316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 07:00:00-04:00,22.00842469,21.66208041,21.19730328,20.90803168,24.74364408,24.80836529,21.17391106,20.42820867,19.81368383,20.41901129,21.37815963,20.32346104,20.54506005,20.10333238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 08:00:00-04:00,21.87862488,21.46532949,21.09362793,20.82982374,24.65831262,24.72368085,21.14698283,20.40328888,19.75604057,20.35649271,21.32280117,20.23052265,20.44706719,20.09709252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 09:00:00-04:00,21.76089061,21.30491024,21.00875579,20.76980301,24.59077637,24.65293701,21.13957221,20.43155543,19.76930767,20.35401888,21.34662784,20.20663014,20.41375266,20.19158257,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 10:00:00-04:00,21.67475262,21.19562304,20.95395229,20.74061111,24.54673972,24.6011616,21.12058625,20.49520274,19.84754181,20.41346557,21.41918225,20.22704174,20.46274616,20.34329796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 11:00:00-04:00,21.6556951,21.14531715,20.95728994,20.75664909,24.7924568,24.82694979,21.05957759,20.5928243,20.00068389,20.516922,21.54278247,20.29130879,20.6107774,20.52610376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 12:00:00-04:00,21.72406839,21.18425221,21.07407584,20.83934911,25.44188478,25.51534801,20.9656447,20.68185262,20.21974394,20.66059699,21.71333913,20.39627068,20.83604452,20.76050596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 13:00:00-04:00,21.87090323,21.28850188,21.27448986,20.9950144,26.16333531,26.30129948,20.89906629,20.72443807,20.48500125,20.84766854,21.90139629,20.53459733,21.10691113,20.99659567,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 14:00:00-04:00,22.05143759,21.43619474,21.46692481,21.20013428,26.88556163,27.04530412,20.87520324,20.74916084,20.77074079,21.0802098,22.09911346,20.70844135,21.37666038,21.21526958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 15:00:00-04:00,22.22033501,21.56349338,21.62153173,21.3973027,27.49853544,27.69248298,20.89359813,20.79252102,21.04728995,21.32627092,22.28587207,20.89139514,21.61972124,21.41332231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 16:00:00-04:00,22.36316554,21.67669247,21.76834749,21.57143974,27.99555884,28.21742637,20.93601813,20.85007491,21.29577933,21.5659297,22.44242873,21.05991787,21.82349914,21.59333928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 17:00:00-04:00,22.46381689,21.78219428,21.88655761,21.72040685,28.20985759,28.47049268,20.98175409,20.89955252,21.49437092,21.77561824,22.57220381,21.20993254,21.99397956,21.74367283,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 18:00:00-04:00,22.53379108,21.87236079,22.01574686,21.84441976,28.11669858,28.39838445,21.02226724,20.93561024,21.62912206,21.93707869,22.69740783,21.32905904,22.12898714,21.87512977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 19:00:00-04:00,22.57069503,22.0015559,22.14736126,21.96786033,27.90836723,28.18092671,21.07019806,20.97606836,21.73252586,22.06499319,22.8535234,21.4384683,22.24938393,21.99907819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 20:00:00-04:00,22.53305746,22.07723116,22.20003072,22.06129604,27.69066888,27.93903669,21.13571019,21.03072329,21.81227394,22.16670488,22.9599952,21.55390429,22.34435025,22.10128714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 21:00:00-04:00,22.46199346,22.08272432,22.22355051,22.10349754,27.48501834,27.70677581,21.20648518,21.08646442,21.8526925,22.23532952,22.98662334,21.64479559,22.40547781,22.1773149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 22:00:00-04:00,22.3677869,22.0558543,22.20501299,22.07366032,27.30023709,27.49549922,21.28003029,21.1323743,21.84201551,22.24179805,22.93570469,21.66136162,22.41784258,22.2148576,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-04 23:00:00-04:00,22.26822624,22.01029997,22.15334998,22.00642088,27.12548436,27.30078754,21.35448438,21.15280031,21.76256247,22.17583872,22.82936064,21.61965441,22.37253973,22.19214902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 00:00:00-04:00,22.12777131,21.90090808,22.02817465,21.86857591,26.96235402,27.12158712,21.42797972,21.12062186,21.55545976,21.97880844,22.67055314,21.52283753,22.24732074,22.08646767,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-05 01:00:00-04:00,21.93309407,21.74444202,21.8160621,21.66569439,26.78965621,26.93907046,21.45482385,21.00650708,21.26112254,21.71729075,22.47537473,21.37391448,22.0060004,21.81660747,0,0,0,0,0,0,0,0,0,0,0,0,0,0
