Timestamp,Plug_Basement,Cooling,Exhaust fan,EHW,Sumppump,Emergency light load,EL,Fire alarm,Heat pump electric,Heating,IT,Lighting,Plug1,Plug2,Plug3,PV_meter1_load (kW),PV_meter2_load (kW),Battery cabinet,SHW,Solar rapid shutdown,Control,NET,IN,OUT
2022-06-03 09:00:00-04:00,0.037225596,0.001991633,0.003894917,0,0.0011163,0.029967867,0.105968062,0.063931583,0,0.032000382,0.659480297,0.006801633,0.090395707,0.015153832,0.002558267,0.52311359,0.52101644,0.003108783,0.000117167,0.004027783,0.199145296,0.22839674,0.310785331,-0.08238859
2022-06-03 10:00:00-04:00,0.07975194,0.00198685,0.00391155,0,0.001126567,0.030024616,0.106176228,0.06430315,0,0.032038715,0.675276757,0.002096267,0.104183756,0.014763715,0.0025638,0.848827518,0.846064513,0.003122233,0.00011575,0.004179667,0.198474382,-0.360031735,0.086789713,-0.446821448
2022-06-03 11:00:00-04:00,0.080588539,0.002002667,0.003926783,0,0.001121217,0.030005667,0.106157762,0.064256383,0,0.032083082,0.675456596,0.002109683,0.105565489,0.015676415,0.00257485,1.840324265,1.83566858,0.0031004,0,0.004060467,0.200657031,-2.342336039,0,-2.342336039
2022-06-03 12:00:00-04:00,0.080208508,0.001998267,0.003910083,0.243706751,0.001112183,0.030024216,0.106051796,0.064255767,0,0.031910299,0.670698117,0.002113883,0.10487609,0.015287199,0.002561817,1.635925359,1.627290354,0.0030939,0.00011575,0.0041544,0.199352148,-1.618254381,0.216127106,-1.834381487
2022-06-03 13:00:00-04:00,0.080919474,0.002013933,0.003937183,0,0.001121467,0.030132517,0.106343312,0.064492817,0,0.03197065,0.674645087,0.0021199,0.107345856,0.015434965,0.0025886,2.814629634,2.804206789,0.003117767,0.004767333,0.004077183,0.199240782,-4.265762903,0,-4.265762903
2022-06-03 14:00:00-04:00,0.073974791,0.0020086,0.00394795,0.327021988,0.001132017,0.030286616,0.106448679,0.064928767,0,0.032082032,0.673821687,0.00212845,0.044178629,0.015575382,0.0025808,3.525842031,3.505358084,0.003112583,0.0082157,0.004090867,0.199133564,-5.394611422,0,-5.394611422
2022-06-03 15:00:00-04:00,0.084656973,0.002004933,0.003963817,0.659171375,0.001123967,0.0301331,0.106235129,0.064771151,0,0.032013116,0.675786762,0.002122767,0.021557698,0.015271849,0.00258135,3.511597115,3.490515482,0.003100767,0.027180916,0.00393445,0.198922464,-5.007076599,0.016870095,-5.023946695
2022-06-03 16:00:00-04:00,0.073816475,0.002018183,0.00391685,0.325079211,0.001117717,0.02987955,0.105715546,0.06422825,0,0.031937082,0.674170866,0.0021129,0.014241732,0.015542199,0.00256845,2.979014887,2.95733032,0.003116883,0.017311967,0.00403935,0.199412997,-4.345040816,0.097118449,-4.442159265
2022-06-03 17:00:00-04:00,0.078705324,0.002003,0.0039206,0,0.001113167,0.029801683,0.105683512,0.064471883,0,0.031881549,0.671665651,0.002111,0.014416649,0.015575149,0.002566667,2.722727195,2.705310337,0.003104417,0.00011125,0.00399055,0.199245747,-4.177740451,0,-4.177740451
2022-06-03 18:00:00-04:00,0.079914206,0.0020212,0.0039074,0.242789435,0.001124433,0.0300974,0.106144612,0.064318816,0,0.031971833,0.674358834,0.00246725,0.014663299,0.015414915,0.002577467,0.857572635,0.854636624,0.00310775,0.00058075,0.004021317,0.199123882,-0.218125717,0.709603594,-0.927729311
