Timestamp,Z11_E_opening (%),Z11_S_opening (%),Z12_S_opening (%),Z13_S_opening (%),Z13_W_opening (%),Z15_N_opening (%),Z15_W_opening (%),Z16_N_opening (%),Z17_N_opening (%),Z1_Solar_damper_opening (%),Z1_S_opening (%),Z21_E_opening (%),Z21_Sky_opening (%),Z21_S_opening (%),Z22_S_opening (%),Z23_Sky_opening (%),Z23_S_opening (%),Z23_W_opening (%),Z24_opening (%),Z24_Sky_opening (%),Z25_N_opening (%),Z25_Sky_opening (%),Z25_W_opening (%),Z26_N_opening (%),Z27_N_opening (%),Z27_Sky_opening (%),Z31_Sky_opening (%),Z31_S_opening (%),Z32_W_opening (%),Z33_N_opening (%),Z33_Sky_opening (%),Z3_N_opening (%),Z4_N_opening (%),Z5_N_opening (%)
2022-06-02 08:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1833333333333333,0.0,0.0,0.0,0.0
2022-06-02 09:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02 10:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02 11:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333333333333333,0.1333333333333333,0.0,0.0,0.0
2022-06-02 12:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,0.0,0.0,0.0
2022-06-02 13:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.283333333333333,8.283333333333333,0.0,0.0,0.0
2022-06-02 14:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45,14.466666666666669,0.0,0.0,0.0
2022-06-02 15:00:00-04:00,0.0,0.0,0.0,0.0,0.0,1.8833333333333333,1.9,1.8833333333333333,0.0,0.0,8.483333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,22.85,0.0,0.0,0.0
2022-06-02 16:00:00-04:00,0.0,0.0,0.0,0.0,0.0,6.083333333333333,6.066666666666666,6.083333333333333,0.0,0.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.766666666666666,26.78333333333333,0.0,0.0,0.0
2022-06-02 17:00:00-04:00,0.0,0.0,0.0,0.0,0.0,4.666666666666667,4.65,4.666666666666667,0.0,0.0,12.683333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78333333333333,24.766666666666666,0.0,0.0,0.0
2022-06-02 18:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.2333333333333333,0.2333333333333333,0.0,0.0,7.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.0,0.0,0.0
2022-06-02 19:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.633333333333333,23.633333333333333,0.0,0.0,0.0
2022-06-02 20:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0
2022-06-02 21:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-02 22:00:00-04:00,28.85,28.6,44.833333333333336,44.833333333333336,44.833333333333336,48.06666666666667,48.4,48.06666666666667,29.066666666666663,0.0,51.6,37.65,50.583333333333336,50.43333333333333,48.06666666666667,48.13333333333333,48.23333333333333,48.23333333333333,46.55,57.833333333333336,0.0,0.0,0.0,46.266666666666666,48.96666666666667,42.083333333333336,0.0,0.0,54.85,48.0,50.61666666666667,31.383333333333333,33.166666666666664,0.0
2022-06-02 23:00:00-04:00,19.03333333333333,19.166666666666668,68.73333333333333,68.98333333333333,69.03333333333333,81.65,81.31666666666666,81.65,10.9,0.0,65.96666666666667,75.31666666666666,92.45,88.31666666666666,93.05,93.05,92.96666666666668,92.96666666666668,97.01666666666668,98.4,0.0,0.0,0.0,85.16666666666667,93.5,83.16666666666667,0.0,0.0,93.23333333333332,82.98333333333333,91.98333333333332,57.71666666666667,26.266666666666666,0.0
2022-06-03 00:00:00-04:00,0.0,0.0,72.28333333333333,72.2,73.28333333333333,97.36666666666666,97.03333333333332,97.36666666666666,9.45,0.0,66.06666666666666,37.81666666666667,42.516666666666666,42.73333333333333,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,99.86666666666666,100.0,99.8,0.0,0.0,94.0,93.53333333333332,99.55,83.63333333333334,25.666666666666668,0.0
2022-06-03 01:00:00-04:00,0.0,0.0,65.2,64.91666666666667,66.2,92.15,92.15,92.15,1.65,0.0,61.15,26.133333333333333,26.016666666666666,26.133333333333333,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,95.56666666666666,95.65,90.06666666666666,0.0,0.0,94.0,40.38333333333333,43.06666666666667,97.21666666666668,15.9,0.0
