Timestamp,BTU10(Z21+22+23+24+25+26+27)_ReturnT (C),BTU10(Z21+22+23+24+25+26+27)_SupplyT (C),BTU11(Z32+33)_ReturnT (C),BTU11(Z32+33)_SupplyT (C),BTU13(Z31)_ReturnT (C),BTU13(Z31)_SupplyT (C),BTU5(Z2+3+4+5)_ReturnT (C),BTU5(Z2+3+4+5)_SupplyT (C),BTU6(Z1)_ReturnT (C),BTU6(Z1)_SupplyT (C),BTU7(Z14+15+16+17)_ReturnT (C),BTU7(Z14+15+16+17)_SupplyT (C),BTU8(Z11+12+13)_ReturnT (C),BTU8(Z11+12+13)_SupplyT (C),BTU10(Z21+22+23+24+25+26+27)_energy (kBTU/h),BTU10(Z21+22+23+24+25+26+27)_flow (GPM),BTU11(Z32+33)_energy (kBTU/h),BTU11(Z32+33)_flow (GPM),BTU13(Z31)_energy (kBTU/h),BTU13(Z31)_flow (GPM),BTU5(Z2+3+4+5)_energy (kBTU/h),BTU5(Z2+3+4+5)_flow (GPM),BTU6(Z1)_energy (kBTU/h),BTU6(Z1)_flow (GPM),BTU7(Z14+15+16+17)_energy (kBTU/h),BTU7(Z14+15+16+17)_flow (GPM),BTU8(Z11+12+13)_energy (kBTU/h),BTU8(Z11+12+13)_flow (GPM)
2023-08-25 15:00:00-04:00,22.94127097,22.97089026,23.09885357,23.14246156,27.40660131,27.48598819,21.4081334,21.88517782,22.92159667,22.59309055,22.209782,22.62614293,22.80363457,22.54366931,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25 16:00:00-04:00,22.99796881,23.02662086,23.15768517,23.20141587,27.46779032,27.53908793,21.43949841,21.9179407,22.99215903,22.64218677,22.27420016,22.6931478,22.85657537,22.59622263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25 17:00:00-04:00,23.05184675,23.09395451,23.22584442,23.2647414,27.55580351,27.61992278,21.48659664,21.96873919,23.13336591,22.74193375,22.36544969,22.79121908,22.92423764,22.66414734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25 18:00:00-04:00,23.11158272,23.16726218,23.32002159,23.33885143,27.64249611,27.70524251,21.53764541,22.02451635,23.23527583,22.85417924,22.49014953,22.93574001,22.99888095,22.74000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25 19:00:00-04:00,23.16625849,23.22363055,23.41165324,23.40188443,27.71098208,27.77427348,21.58785735,22.07719987,23.30543843,22.94690711,22.6235502,23.0773261,23.0790632,22.82110822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25 20:00:00-04:00,23.20833468,23.2466271,23.47332262,23.43657515,27.74436188,27.81074665,21.6332141,22.12189858,23.34931543,23.01091703,22.72824118,23.18228806,23.16127749,22.89906212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25 21:00:00-04:00,23.23726534,23.26153197,23.51167432,23.46016149,27.75077961,27.82002195,21.67654136,22.16158337,23.38056748,23.06454143,22.79888082,23.24710691,23.2411581,22.97706215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25 22:00:00-04:00,23.26884708,23.28087482,23.54247503,23.47769956,27.73735576,27.80911658,21.72443397,22.27370234,23.40282709,23.10563695,22.8444276,23.29147219,23.32217817,23.05566611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-25 23:00:00-04:00,23.29697496,23.29266937,23.57229268,23.4917243,27.71522437,27.78686608,21.80616273,22.52892586,23.40891188,23.12404979,22.84731377,23.30860625,23.401686,23.1357987,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 00:00:00-04:00,23.32078227,23.29804964,23.58591546,23.49826608,27.69052541,27.76264904,21.87881067,22.69367882,23.38832721,23.11543811,22.8373938,23.30838564,23.48456941,23.21735163,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 01:00:00-04:00,23.34621574,23.31241533,23.6075893,23.51774106,27.65587326,27.72795031,21.93546751,22.77404672,23.36832594,23.10592242,22.83237351,23.29685907,23.55585861,23.2872893,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 02:00:00-04:00,23.37472711,23.33185309,23.63284606,23.54226663,27.62109545,27.69339244,21.98669702,22.84112824,23.3616492,23.10037076,22.83556846,23.29132363,23.62396678,23.35196149,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 03:00:00-04:00,23.40423316,23.35702677,23.65622471,23.56944953,27.58936395,27.6615963,22.03307625,22.85819788,23.36106957,23.10309332,22.84431818,23.29018452,23.69066076,23.41486323,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 04:00:00-04:00,23.43902362,23.38820549,23.68979398,23.60594488,27.56057407,27.63212105,22.07776896,22.90080876,23.36236212,23.1064646,22.8629806,23.29898213,23.75276996,23.47422854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 05:00:00-04:00,23.4739767,23.4196908,23.7156235,23.63907079,27.53980863,27.60785986,22.1174221,22.93664141,23.36395885,23.10988794,22.88330686,23.31126503,23.8108002,23.52571304,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 06:00:00-04:00,23.50734661,23.4505623,23.74243772,23.66951681,27.51547255,27.58472676,22.15064155,22.95418436,23.36855281,23.11530488,22.90208463,23.32357357,23.86388517,23.57562496,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 07:00:00-04:00,23.54301092,23.48688627,23.77656513,23.70378946,27.49168686,27.55926563,22.18679266,22.98951156,23.3895559,23.13671239,22.92854464,23.34036269,23.91239583,23.62072584,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 08:00:00-04:00,23.59167141,23.54619443,23.82562221,23.75254426,27.48375405,27.54917463,22.22336946,22.96910816,23.44763247,23.18697866,22.97688689,23.38603853,23.9606863,23.66490781,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 09:00:00-04:00,23.64819315,23.61187087,23.87904556,23.81293523,27.50625285,27.56695832,22.25059785,22.91591185,23.50040118,23.2097086,23.04729398,23.45196272,23.99844586,23.69860903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 10:00:00-04:00,23.70453057,23.67264762,23.92140191,23.87352724,27.59390322,27.64903316,22.26643718,22.8700784,23.55540516,23.22879848,23.11695869,23.51279223,24.03085433,23.72663286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 11:00:00-04:00,23.7655237,23.76696198,23.98272062,23.9391418,27.80850587,27.85254754,22.28160858,22.83941707,23.60961172,23.25888273,23.17708171,23.56143012,24.06247195,23.75534891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 12:00:00-04:00,23.8642458,23.88455956,24.10982542,24.05123025,28.44376825,28.50643391,22.29851751,22.83114723,23.69121121,23.31431255,23.23217844,23.61073614,24.11388517,23.79591617,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 13:00:00-04:00,23.9986823,24.03265395,24.27860415,24.20814931,29.29042428,29.40445335,22.32650933,22.84801215,23.8050138,23.39491328,23.29350627,23.67034149,24.18117396,23.85135128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 14:00:00-04:00,24.15137044,24.21258248,24.46358928,24.3849801,30.16379872,30.33441621,22.37101145,22.92247151,23.93995398,23.50156834,23.35976742,23.73730554,24.25453151,23.9142822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 15:00:00-04:00,24.30659054,24.39416059,24.64869266,24.56607727,30.9711024,31.17855849,22.43260829,23.07483525,24.07721986,23.60695634,23.42764678,23.80844385,24.34203084,23.98906333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 16:00:00-04:00,24.4573644,24.56366913,24.82412925,24.7368405,31.63517436,31.84580181,22.50059523,23.22206271,24.18075682,23.69383614,23.49806192,23.88432022,24.43001585,24.06838721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 17:00:00-04:00,24.60446965,24.72689516,24.99320963,24.90319711,32.10728624,32.31803936,22.56902384,23.35090715,24.2622692,23.76442726,23.57797503,23.96432446,24.52809101,24.15714278,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 18:00:00-04:00,24.73905161,24.87090506,25.13660042,25.05126035,32.26251828,32.4906357,22.63526168,23.45845173,24.32182983,23.82053877,23.66183267,24.04219309,24.62022901,24.24855049,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 19:00:00-04:00,24.84689486,24.9818744,25.24245375,25.1632677,32.22354606,32.44105544,22.69690196,23.54427154,24.35717752,23.86210442,23.73843412,24.11316865,24.69558334,24.32717217,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 20:00:00-04:00,24.91937828,25.06082132,25.30798439,25.23377094,32.14791213,32.33558408,22.75205916,23.60819711,24.37387721,23.89195753,23.80567226,24.17125589,24.75317121,24.39399613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 21:00:00-04:00,24.96120078,25.11323922,25.33900508,25.26541844,32.07076426,32.22862145,22.79995897,23.65344973,24.37563239,23.91220792,23.85562211,24.21635098,24.80163744,24.44680913,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 22:00:00-04:00,24.95530976,25.07257716,25.32352363,25.23876261,31.9689928,32.1110938,22.82943182,23.67579538,24.29607483,23.91106401,23.88040952,24.24202467,24.83010659,24.47689735,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-26 23:00:00-04:00,24.86716094,24.9201148,25.16713248,25.09465903,31.82292642,31.95952599,22.8435989,23.61197507,24.04671358,23.77396244,23.86301288,24.22600132,24.83138748,24.45868294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 00:00:00-04:00,24.7594815,24.73363099,24.97828512,24.92771262,31.63732769,31.77110213,22.81837845,23.47205226,23.74032437,23.5366023,23.80544691,24.17123166,24.79173286,24.38509659,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 01:00:00-04:00,24.64200497,24.55018354,24.82830479,24.76336532,31.41949209,31.55392693,22.75219045,23.3058832,23.47898105,23.31066552,23.73810002,24.10337317,24.72868778,24.28502312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 02:00:00-04:00,24.51877926,24.38395366,24.6885145,24.60866017,31.18501783,31.32001375,22.67575497,23.15612779,23.23827758,23.09812623,23.66825711,24.03180285,24.64218429,24.1581974,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 03:00:00-04:00,24.36855825,24.20161389,24.53897999,24.44937635,30.94516902,31.08019518,22.59876746,23.02669052,23.00989476,22.87458957,23.58864735,23.95221505,24.53744147,24.00397816,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 04:00:00-04:00,24.23555657,24.05506939,24.39439675,24.29906654,30.69846337,30.83609602,22.51477581,22.90116734,22.83981147,22.70242974,23.49803105,23.86289653,24.42352733,23.86814605,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 05:00:00-04:00,24.1306495,23.9584826,24.27281648,24.18497926,30.45702016,30.59580556,22.4108975,22.73863679,22.64660977,22.50902494,23.39287829,23.76964166,24.32563591,23.7575661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 06:00:00-04:00,24.04211129,23.86222126,24.15414563,24.0842098,30.22243818,30.36190598,22.28726712,22.54935314,22.41990725,22.29512024,23.29282429,23.67775091,24.23420701,23.6413731,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 07:00:00-04:00,23.94359991,23.75583055,24.03640323,23.97816806,29.99618,30.13755261,22.17155619,22.40715543,22.23651067,22.12344869,23.1934291,23.58582942,24.13235693,23.52501262,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 08:00:00-04:00,23.86936583,23.68985063,23.93300989,23.8935621,29.77311954,29.91453376,22.08670969,22.33318965,22.221851,22.08053645,23.08817376,23.4903953,24.03459803,23.45873861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 09:00:00-04:00,23.84326546,23.66987899,23.86836412,23.86488307,29.58629481,29.72239954,22.0422109,22.35115108,22.35313366,22.16554974,23.00681566,23.4072645,23.95055926,23.43643068,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 10:00:00-04:00,23.84576317,23.68970405,23.84835067,23.87016395,29.50577411,29.62615472,22.02362597,22.42369426,22.57840432,22.31221891,22.9752323,23.35972708,23.89654887,23.44735089,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 11:00:00-04:00,23.88797075,23.79071907,23.89692603,23.93206483,29.66422455,29.76085006,22.04360065,22.55461283,22.83044271,22.4868631,22.99393604,23.35634606,23.8906914,23.48569453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 12:00:00-04:00,23.95396805,23.89748347,23.98549567,24.02452836,29.92237077,30.00691379,22.09136963,22.69029321,23.04492082,22.65725369,23.04381293,23.3878171,23.92148011,23.54309153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 13:00:00-04:00,24.04257492,24.02963285,24.11123339,24.14785837,30.42876533,30.52346138,22.15542214,22.81964804,23.23451756,22.82242401,23.09831033,23.43322676,23.96779385,23.60864717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 14:00:00-04:00,24.14837964,24.16636248,24.26623366,24.29452557,31.07346895,31.20640232,22.22577865,22.94193303,23.42003158,22.98933467,23.16387381,23.49368343,24.03162963,23.68218789,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 15:00:00-04:00,24.2717283,24.31556949,24.4410375,24.45338504,31.78471085,31.91496651,22.30366495,23.0579687,23.6105021,23.15890778,23.23689312,23.56676533,24.11597188,23.76355588,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 16:00:00-04:00,24.39716233,24.46446489,24.61526751,24.61176611,32.37658437,32.51686633,22.38440853,23.17086531,23.78084635,23.31647004,23.31225967,23.64712708,24.20959303,23.84932786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 17:00:00-04:00,24.52189968,24.60785562,24.77841257,24.76293811,32.74260147,32.90745424,22.465868,23.27542086,23.92443445,23.45142365,23.38997417,23.72977532,24.31125923,23.94216184,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 18:00:00-04:00,24.60684607,24.69270932,24.8722431,24.85626708,32.793299,32.98787053,22.53330655,23.34652788,23.94945215,23.53531986,23.45436421,23.80632111,24.38904232,24.02387506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 19:00:00-04:00,24.54022513,24.53367608,24.75039878,24.73295459,32.6697517,32.86296922,22.55325833,23.25573759,23.63370973,23.35737073,23.43537316,23.82247889,24.40980664,23.99976872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 20:00:00-04:00,24.3958404,24.3080368,24.52229111,24.52346201,32.47373602,32.64688322,22.47028965,22.99469206,23.16762119,22.96519788,23.33398346,23.74846028,24.35335654,23.87552947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 21:00:00-04:00,24.22459539,24.06498231,24.29780028,24.29422456,32.2426791,32.40189743,22.29481937,22.67495756,22.69997201,22.50298811,23.20325272,23.63087774,24.2388567,23.68122821,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 22:00:00-04:00,24.02045794,23.83658501,24.08074888,24.06501579,31.96052332,32.11366583,22.16118862,22.48587495,22.24923777,22.03994313,23.07370949,23.51241126,24.07768553,23.44464811,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-27 23:00:00-04:00,23.80071442,23.61289074,23.86604012,23.82035404,31.6382695,31.79085018,22.06529193,22.39326647,21.98646277,21.76832588,22.93843206,23.38734062,23.89497022,23.18833676,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 00:00:00-04:00,23.56298411,23.35200642,23.66403495,23.5377814,31.2981205,31.45421593,21.97586017,22.32209191,22.02322755,21.79829159,22.81950004,23.27200021,23.69511936,22.91545084,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 01:00:00-04:00,23.33341203,23.11512884,23.47843102,23.26022843,30.96201676,31.11869902,21.92532836,22.3095099,21.96477969,21.78354188,22.73393979,23.17913027,23.49984871,22.72372689,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 02:00:00-04:00,23.23825801,23.03613677,23.34603303,23.1546219,30.63473793,30.79340094,21.86240896,22.28375477,21.83414933,21.6937525,22.66190727,23.09567374,23.32650849,22.57324169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 03:00:00-04:00,23.17287071,22.96433378,23.23557783,23.09807573,30.33277914,30.49183358,21.79582751,22.22046485,21.72663703,21.59869138,22.60266396,23.02826062,23.18609386,22.47174644,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 04:00:00-04:00,23.0907099,22.87083696,23.13554615,23.01544606,30.04923227,30.20698985,21.76423327,22.19411935,21.70671491,21.57121955,22.5541711,22.9780224,23.08998786,22.42409219,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 05:00:00-04:00,22.98346195,22.75569873,23.03939742,22.89008607,29.78586345,29.94358176,21.75872259,22.20203294,21.63516002,21.50658876,22.51775297,22.93310731,23.02059915,22.36848965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 06:00:00-04:00,22.91341852,22.69442855,22.95955446,22.81484399,29.54212478,29.69419388,21.72187021,22.16383913,21.56157359,21.43819011,22.47290089,22.88595136,22.94942383,22.29788279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 07:00:00-04:00,22.86806552,22.65321089,22.89086123,22.77316984,29.31420581,29.46183487,21.69445108,22.10966965,21.6208501,21.48403147,22.44162729,22.84913755,22.88836776,22.27666389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 08:00:00-04:00,22.85502723,22.65297084,22.85872078,22.76520072,29.08456294,29.23693939,21.68874218,22.09998456,21.73992793,21.58469575,22.41303218,22.81694716,22.85307524,22.29946709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 09:00:00-04:00,22.88568673,22.72884531,22.87828424,22.82331954,28.87393853,29.01952638,21.69663302,22.14106567,21.85672386,21.68801576,22.4088719,22.80541851,22.8439697,22.33889177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 10:00:00-04:00,22.94357367,22.81548203,22.95166196,22.91473717,29.00391194,29.09659983,21.71949588,22.21444706,22.00703204,21.81328872,22.41203721,22.8060882,22.86008496,22.39427033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 11:00:00-04:00,23.01508841,22.92470867,23.07716283,23.03337054,29.44608308,29.53948813,21.75826394,22.29341697,22.21242693,21.95555753,22.43469393,22.82003906,22.91705148,22.4789372,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 12:00:00-04:00,23.10956022,23.05815294,23.24398337,23.17946681,29.99007712,30.1220961,21.79860673,22.3791304,22.4567277,22.12251317,22.46811711,22.84835815,22.99088556,22.57684143,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 13:00:00-04:00,23.24138401,23.23376013,23.44332349,23.36399976,30.54504126,30.71478024,21.84845027,22.48364173,22.68230608,22.30215051,22.52047094,22.89111879,23.0745856,22.67774109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 14:00:00-04:00,23.39377792,23.42038324,23.6370312,23.55758462,31.05041638,31.24492306,21.90580728,22.58876843,22.89806331,22.48702537,22.58363279,22.94547208,23.17985153,22.78931604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 15:00:00-04:00,23.55023631,23.60885663,23.84311189,23.7559967,31.51161921,31.72404127,21.97190327,22.68964082,23.11250644,22.66921326,22.66461803,23.02156279,23.28862452,22.8998411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 16:00:00-04:00,23.70780691,23.79226932,24.04059382,23.94722112,31.81588088,32.052762,22.04959573,22.78914784,23.27570082,22.82128299,22.74996581,23.10892162,23.40882393,23.01446272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 17:00:00-04:00,23.86259376,23.96332811,24.22824026,24.12975212,31.84174665,32.10598133,22.12888174,22.89015,23.3943651,22.95086974,22.84326737,23.20508554,23.51352953,23.12100947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 18:00:00-04:00,23.98319237,24.08624663,24.33728183,24.25225703,31.65703201,31.91742113,22.19855817,22.98340522,23.48408826,23.05962732,22.91604756,23.28598609,23.59989731,23.21570107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 19:00:00-04:00,23.99643905,24.07837183,24.34086418,24.24922964,31.3996765,31.64067445,22.2506716,23.01927107,23.42446532,23.09393706,22.95567845,23.3406264,23.66520762,23.28595402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 20:00:00-04:00,23.91221159,23.92173901,24.20481244,24.11412515,31.09268867,31.32237293,22.27725163,22.95967808,23.22640659,22.99611049,22.96336584,23.35318862,23.70435948,23.30808774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 21:00:00-04:00,23.78967681,23.73461617,23.99143092,23.92547445,30.74565209,30.98316037,22.26851068,22.8472396,23.02749358,22.86451877,22.94739561,23.33132398,23.71276771,23.29756002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 22:00:00-04:00,23.6842876,23.5794393,23.82193848,23.77648502,30.39866702,30.64867232,22.22842669,22.7111649,22.81848696,22.69079378,22.89030167,23.27697916,23.69610928,23.25862708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-28 23:00:00-04:00,23.57505651,23.4418971,23.67292634,23.628764,30.04876483,30.31333302,22.15870284,22.5506817,22.59214491,22.47398244,22.82574138,23.21037271,23.66094668,23.18327316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 00:00:00-04:00,23.45964891,23.31168761,23.5436893,23.50046709,29.71680521,29.98822106,22.07721131,22.40268326,22.40784638,22.28867962,22.76731774,23.14928019,23.60223897,23.0983542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 01:00:00-04:00,23.36725948,23.23187885,23.44491355,23.39706439,29.40867375,29.68219517,22.00246867,22.32423394,22.38502446,22.22718002,22.71865068,23.10472679,23.52686988,23.04485021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 02:00:00-04:00,23.32494361,23.18713209,23.37696768,23.34973505,29.13290045,29.40522491,21.9801113,22.35629421,22.3947092,22.22284253,22.6927503,23.07281141,23.45743257,22.98644101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 03:00:00-04:00,23.24118325,23.07522096,23.28381086,23.26284126,28.88355184,29.15028056,21.95236256,22.33678154,22.28480721,22.10851281,22.6667922,23.05065883,23.36940115,22.85136682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 04:00:00-04:00,23.1118518,22.94158893,23.16888555,23.12460963,28.65143818,28.91124047,21.90041846,22.29558726,22.10608207,21.91990909,22.63531628,23.02849204,23.26302097,22.6855052,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 05:00:00-04:00,23.01243613,22.84711181,23.06724796,23.01102836,28.42706256,28.68213654,21.8479894,22.26619982,21.88957878,21.70951038,22.59609152,22.99582058,23.14212905,22.52399854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 06:00:00-04:00,22.98032683,22.81140342,22.9997406,22.97390761,28.21274849,28.46175928,21.80245378,22.23129216,21.77309736,21.61260294,22.55500998,22.95874511,23.03183605,22.39407327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 07:00:00-04:00,22.941615,22.75820683,22.93742236,22.92967563,28.02287625,28.26436954,21.77686748,22.20690847,21.77181385,21.60749711,22.5209121,22.92247292,22.94182749,22.32774819,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 08:00:00-04:00,22.90430352,22.71737904,22.89427121,22.89112692,27.92068439,28.12840631,21.77504857,22.21301114,21.86159593,21.68374076,22.50207188,22.8953666,22.88941214,22.32795482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 09:00:00-04:00,22.90439683,22.73501601,22.88049486,22.89458134,27.93706724,28.1021939,21.77666311,22.25874745,22.02551312,21.80740243,22.50122805,22.88157823,22.87072747,22.37521602,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 10:00:00-04:00,22.93102399,22.78832308,22.90095767,22.93441137,28.05487845,28.18824719,21.79095431,22.31899954,22.23507874,21.95986147,22.51159046,22.87505983,22.89141266,22.45250349,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 11:00:00-04:00,22.97656497,22.8942236,22.97425157,23.00823212,28.31332157,28.4097071,21.82143734,22.40510001,22.44510425,22.11575515,22.53397207,22.88593977,22.94252367,22.5433048,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 12:00:00-04:00,23.05382488,23.00583211,23.09146464,23.11992695,28.7437819,28.82819465,21.86777694,22.4721934,22.63182343,22.26986299,22.56736459,22.91179268,23.01675154,22.63815668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 13:00:00-04:00,23.1477375,23.12010052,23.21658756,23.24460941,29.12089977,29.20836668,21.91756764,22.52475258,22.78178045,22.4175894,22.60926353,22.9493245,23.09717807,22.73413333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 14:00:00-04:00,23.25800309,23.26441871,23.37709052,23.39404763,29.67934241,29.75999154,21.96737961,22.57031391,22.92749617,22.55605874,22.65710541,22.995924,23.17678572,22.82087552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 15:00:00-04:00,23.40355463,23.44232616,23.58454895,23.58156847,30.4490971,30.58058555,22.02620443,22.61604825,23.09396334,22.70764881,22.71185769,23.05466779,23.27665831,22.91681226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 16:00:00-04:00,23.56331917,23.63187076,23.80410293,23.7831582,31.1243527,31.29108846,22.09921936,22.70938054,23.25396736,22.85141359,22.77751753,23.12459924,23.38416855,23.01781499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 17:00:00-04:00,23.71860292,23.80603939,23.9906619,23.9648061,31.45358396,31.63943919,22.16361258,22.77754861,23.37792891,22.97047869,22.84294785,23.19441258,23.48212588,23.11156231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 18:00:00-04:00,23.82908652,23.92260354,24.11209594,24.08567895,31.5329,31.7085928,22.21951068,22.83497118,23.46856901,23.06395806,22.9084022,23.26445339,23.56671778,23.19730307,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 19:00:00-04:00,23.81361156,23.87274029,24.09116681,24.04671683,31.45776353,31.63024203,22.26256688,22.89191522,23.48423859,23.12188389,22.95345419,23.3207295,23.62362939,23.26122242,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 20:00:00-04:00,23.74721972,23.7256279,23.96386224,23.91214166,31.25642671,31.42793281,22.29042781,22.89386778,23.40792614,23.04778353,22.96209738,23.34936417,23.65943485,23.28457147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023-08-29 21:00:00-04:00,23.66691083,23.57956364,23.8390054,23.78032512,30.96990524,31.13882076,22.30204789,22.85690591,23.28515471,22.90597732,22.9447807,23.34632651,23.67371658,23.27632681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
