Timestamp,BTU2(Gwell_L)_ReturnT (F),BTU2(Gwell_L)_SupplyT (F),BTU3(Gwell_R)_ReturnT (F),BTU3(Gwell_R)_SupplyT (F),BTU4(Gwell_Com)_ReturnT (F),BTU4(Gwell_Com)_SupplyT (F),BTU2(Gwell_L)_energy (BTUs),BTU2(Gwell_L)_flow (GPM),BTU3(Gwell_R)_energy (BTUs),BTU3(Gwell_R)_flow (GPM),BTU4(Gwell_Com)_energy (BTUs),BTU4(Gwell_Com)_flow (GPM)
2023-06-02 01:00:00-04:00,73.01685256958008,70.11822280883788,72.94909426371257,70.01552022298179,75.93432998657227,77.04687703450521,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 02:00:00-04:00,73.08422393798828,70.16114679972331,73.02466723124186,70.05577265421549,75.99334780375163,77.06628214518229,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 03:00:00-04:00,73.12878659566243,70.19733187357585,73.07885042826335,70.09484875996908,76.0230172475179,77.06324717203776,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 04:00:00-04:00,73.14894116719566,70.22182744344076,73.10505612691243,70.12498741149903,76.02078361511232,77.04298032124838,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 05:00:00-04:00,73.1464267730713,70.22631772359212,73.10761146545411,70.13392066955566,76.0035587310791,77.00796203613281,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 06:00:00-04:00,73.14187316894531,70.2229367574056,73.10946210225423,70.14120267232259,75.9784091949463,76.96766370137533,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 07:00:00-04:00,73.12387752532959,70.22163950602213,73.10983772277832,70.14634259541829,75.97539246877035,76.9382558186849,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 08:00:00-04:00,73.11327590942383,70.21493314107259,73.11548194885253,70.14222895304364,75.98248443603516,76.90879809061686,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 09:00:00-04:00,73.12206865946452,70.19946937561035,73.13032010396321,70.13385747273763,76.01336263020833,76.90951309204101,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 10:00:00-04:00,73.15157305399576,70.18677215576172,73.15567359924316,70.12031898498535,76.06979815165202,76.94824714660645,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 11:00:00-04:00,73.21260172526041,70.212642288208,73.2155207316081,70.14708786010742,76.14935290018717,77.01580085754395,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 12:00:00-04:00,73.27245966593425,70.24663213094075,73.28849131266277,70.18347028096518,76.25893732706706,77.12929445902508,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 13:00:00-04:00,73.36610076387049,70.28383242073706,73.37555170867402,70.22135989948855,76.42233651371326,77.30499985258459,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 14:00:00-04:00,73.48644943237305,70.35251121520996,73.48864758809408,70.28351872762045,76.59919319152831,77.50827662150066,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 15:00:00-04:00,73.60776403394796,70.42962652949963,73.60798354068046,70.35876639414643,76.78318295236363,77.7168050862975,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 16:00:00-04:00,73.72726605733236,70.50351333618164,73.72457529703776,70.4324223836263,76.95932223002116,77.91610641479492,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 17:00:00-04:00,73.83918139139811,70.56652501424153,73.82942759195963,70.4983642578125,77.11487121582032,78.0832623799642,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 18:00:00-04:00,73.96069869995118,70.63387209574383,73.93801625569661,70.56212514241537,77.24200973510742,78.21867459615072,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 19:00:00-04:00,74.06902173360189,70.69916241963705,74.0242042541504,70.620804977417,77.34712473551433,78.32863909403483,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 20:00:00-04:00,74.16430956522623,70.75861282348633,74.11292203267416,70.68038342793783,77.43415552775065,78.40961380004883,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 21:00:00-04:00,74.2096575419108,70.80960795084636,74.16162770589193,70.73289477030436,77.44990158081055,78.42428830464681,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 22:00:00-04:00,74.17956314086913,70.81373125712076,74.13276100158691,70.73641866048177,77.3626107533773,78.35513381958008,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 23:00:00-04:00,74.02807248433432,70.69360644022623,73.99366353352865,70.62924372355143,77.16593335469565,78.17479209899902,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 00:00:00-04:00,73.80308062235514,70.49129180908203,73.77551956176758,70.44755083719889,76.90359331766766,77.92228724161784,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 01:00:00-04:00,73.53222948710123,70.24678090413411,73.5199703216553,70.22393010457357,76.60303955078125,77.6391217549642,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 02:00:00-04:00,73.27277921040853,70.02979113260905,73.27079493204752,70.02105700174967,76.3210636138916,77.36727205912273,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 03:00:00-04:00,73.05365804036458,69.87475992838543,73.0528392791748,69.87308705647789,76.0663513183594,77.113480758667,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 04:00:00-04:00,72.83790588378906,69.71644350687663,72.84802258809408,69.72345581054688,75.81434084574381,76.85593579610189,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 05:00:00-04:00,72.63501663208008,69.56146138509115,72.6552085876465,69.56903343200683,75.56436449686687,76.59631538391115,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 06:00:00-04:00,72.46571044921875,69.44808197021484,72.4888484954834,69.4535369873047,75.36505546569825,76.38668441772461,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 07:00:00-04:00,72.38008728027344,69.4340774536133,72.40290857950846,69.42601661682129,75.246076075236,76.25974044799804,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 08:00:00-04:00,72.3427552541097,69.43828862508138,72.3729071299235,69.42756805419921,75.16773681640626,76.16298230489095,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 09:00:00-04:00,72.33452860514325,69.45300649007162,72.37099278767904,69.44098370869955,75.12237243652345,76.09431292215983,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 10:00:00-04:00,72.33969548543294,69.46853192647298,72.37887001037598,69.45514144897462,75.0956642150879,76.04131711324057,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 11:00:00-04:00,72.36189727783203,69.48468780517578,72.38807067871093,69.47169774373374,75.08929951985677,76.0032896677653,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 12:00:00-04:00,72.38714892069498,69.50340906778972,72.40423240661623,69.48160959879557,75.08512064615886,75.97354405721029,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 13:00:00-04:00,72.40960489908854,69.5181443532308,72.42588577270507,69.49231020609538,75.08768374125162,75.94900970458984,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 14:00:00-04:00,72.43311717146534,69.530723765745,72.44014526625811,69.49668877811756,75.09089861077777,75.9303522918184,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 15:00:00-04:00,72.45220035617635,69.53715088407874,72.45907482858432,69.5002395500571,75.0973206859524,75.91879712120961,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 16:00:00-04:00,72.4681282043457,69.53241882324218,72.4744753519694,69.50073547363282,75.10594851175945,75.90938084920248,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:00:00-04:00,72.4723669687907,69.5221129099528,72.48332875569662,69.49425493876139,75.10829010009768,75.8992904663086,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:00:00-04:00,72.48043111165364,69.51726926167807,72.4794199625651,69.48147099812827,75.10395075480143,75.88350741068523,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:00:00-04:00,72.47789713541667,69.50019391377766,72.47861391703287,69.47034428914388,75.09241460164388,75.8658816019694,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 20:00:00-04:00,72.46896553039551,69.48051732381185,72.4645191192627,69.44747492472331,75.08097012837729,75.84031105041504,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 21:00:00-04:00,72.4522092183431,69.45327084859213,72.44858716328939,69.42046712239583,75.05821126302084,75.80998115539552,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 22:00:00-04:00,72.36216430664062,69.35548235575358,72.36983998616536,69.3182996114095,74.96637344360352,75.71546007792156,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 23:00:00-04:00,72.13042259216309,69.100763575236,72.14995485941569,69.05593859354654,74.73424173990885,75.49315223693847,0.0,0.0,0.0,0.0,3.7451134994625e-05,0.0
2023-06-04 00:00:00-04:00,71.89123840332032,68.87908782958985,71.9251656850179,68.83146425882977,74.49182497660321,75.26249338785807,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 01:00:00-04:00,71.68012720743815,68.71102854410807,71.71667594909668,68.64973436991373,74.26037152608235,75.04391886393229,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 02:00:00-04:00,71.4919386545817,68.57902234395345,71.53582928975423,68.50214716593426,74.05752894083659,74.8511255900065,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 03:00:00-04:00,71.3269822438558,68.4618485768636,71.37324244181315,68.3752939860026,73.86750068664551,74.66230189005533,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 04:00:00-04:00,71.18420384724935,68.3641918182373,71.23295237223307,68.26318753560385,73.6941370646159,74.48661359151204,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 05:00:00-04:00,71.04879976908366,68.2639383951823,71.1082763671875,68.16306635538737,73.53868840535482,74.32121696472169,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 06:00:00-04:00,70.94046745300294,68.18401858011882,71.00677185058595,68.09047368367513,73.40934918721517,74.1761947631836,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 07:00:00-04:00,70.89850082397462,68.16420567830404,70.95503743489583,68.07427838643393,73.33124440511068,74.08472557067871,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 08:00:00-04:00,70.89449729919434,68.1729736328125,70.93735249837239,68.08024291992189,73.29511629740396,74.02264684041342,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 09:00:00-04:00,70.8968376159668,68.18144505818685,70.93614972432455,68.09905993143717,73.27504196166993,73.97883936564128,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 10:00:00-04:00,70.8858076731364,68.18052368164062,70.9415412902832,68.11606877644857,73.27237421671549,73.94670321146647,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 11:00:00-04:00,70.88263042902543,68.1951045020152,70.94089294692218,68.12727246042026,73.28055553113,73.92814332347807,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 12:00:00-04:00,70.89173622131348,68.2172088623047,70.95648002624512,68.14936879475913,73.30215237935384,73.94174181620279,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 13:00:00-04:00,70.93224080403645,68.2446699778239,70.98135274251302,68.1667091369629,73.3353697458903,73.9694310506185,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 14:00:00-04:00,70.98574104309083,68.27505340576172,71.02022247314453,68.19436365763347,73.38139788309734,74.01788342793783,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 15:00:00-04:00,71.0370740890503,68.29963544209798,71.05568860371908,68.2233896891276,73.4339454015096,74.07100397745768,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 16:00:00-04:00,71.08513043721517,68.32336934407552,71.08593584696452,68.24499015808107,73.48789126078287,74.12396558125815,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 17:00:00-04:00,71.1236141204834,68.33517710367839,71.11184501647949,68.26001243591308,73.52808888753256,74.16523361206055,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 18:00:00-04:00,71.14858042399088,68.3418654123942,71.13200391133628,68.26886100769043,73.56216557820638,74.19810702006022,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 19:00:00-04:00,71.16508076985677,68.34589309692385,71.14093259175618,68.26622492472332,73.57927640279134,74.21073862711589,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 20:00:00-04:00,71.17508913675944,68.33852068583171,71.14103342692057,68.26067174275717,73.58792661031087,74.21490058898925,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 21:00:00-04:00,71.16898701985679,68.32591323852539,71.13622728983562,68.24876505533854,73.58720397949219,74.20535430908203,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 22:00:00-04:00,71.13391342163087,68.28529192606608,71.10408261617025,68.20642712910971,73.54730542500813,74.16547915140788,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-04 23:00:00-04:00,71.0329596201579,68.16985575358073,71.0076457977295,68.08695437113445,73.43993962605795,74.06072794596354,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 00:00:00-04:00,70.91657562255861,68.06461563110352,70.89362233479818,67.97222696940105,73.31537183125813,73.93914464314778,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 01:00:00-04:00,70.80532213846843,67.97647069295247,70.77870445251465,67.87978134155274,73.19154408772786,73.81914749145508,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 02:00:00-04:00,70.69451026916504,67.88849411010743,70.66991360982259,67.78886718749999,73.07376378377279,73.70477231343587,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 03:00:00-04:00,70.60683733622233,67.82938435872397,70.5911937713623,67.72716255187989,72.97590421040853,73.60428288777669,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 04:00:00-04:00,70.5522689819336,67.79584312438965,70.5360112508138,67.6991953531901,72.91389439900716,73.52983665466309,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 05:00:00-04:00,70.52479464213053,67.77773704528809,70.50200500488282,67.68621940612793,72.86818033854168,73.46189460754394,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 06:00:00-04:00,70.50631739298503,67.76280517578125,70.47421595255534,67.67093315124512,72.82713966369629,73.39831364949545,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 07:00:00-04:00,70.49090169270833,67.75278244018556,70.45737787882487,67.66265576680502,72.7934585571289,73.34719149271648,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 08:00:00-04:00,70.48143412272135,67.74530639648438,70.44777768452963,67.66148796081544,72.77172838846842,73.30493431091308,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 09:00:00-04:00,70.45405375162763,67.7411715189616,70.43385136922201,67.65865313212078,72.75509185791016,73.26939379374186,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 10:00:00-04:00,70.42133547465008,67.72806790669759,70.41413866678873,67.64769630432129,72.73144900004068,73.22839393615725,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 11:00:00-04:00,70.41338539123535,67.72990290323894,70.40597457885742,67.645259475708,72.7216225941976,73.20722236633301,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 12:00:00-04:00,70.39501253763835,67.72805913289388,70.39873085021972,67.63887774149578,72.72854283650716,73.20669771830242,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 13:00:00-04:00,70.42724215189615,67.74225069681805,70.42078603108725,67.65238863627116,72.77876561482748,73.25496050516765,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 14:00:00-04:00,70.471635055542,67.77225341796876,70.45560201009114,67.68692347208659,72.84052912394206,73.31696955362956,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 15:00:00-04:00,70.50042266845703,67.79959354400634,70.49431972503662,67.71171118418377,72.9057825088501,73.38822733561197,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 16:00:00-04:00,70.52932815551758,67.82793553670247,70.5236078898112,67.73662274678549,72.9676139831543,73.45189069112143,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 17:00:00-04:00,70.5473508199056,67.8483331044515,70.54256706237793,67.75923411051433,73.01851488749188,73.51350084940593,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 18:00:00-04:00,70.59631830851237,67.87496630350749,70.57139561971029,67.78225415547689,73.06938412984212,73.57345873514811,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 19:00:00-04:00,70.64059689839681,67.90168240865071,70.6028424580892,67.81085866292318,73.12328262329102,73.63537584940595,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 20:00:00-04:00,70.68336512247721,67.92819633483886,70.63875719706218,67.84025484720867,73.1691795349121,73.68640467325847,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 21:00:00-04:00,70.72621726989746,67.9550786336263,70.66882349650065,67.86495984395346,73.20210520426433,73.72540804545085,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 22:00:00-04:00,70.74449221293132,67.96758918762207,70.67886454264323,67.87843538920085,73.21157875061037,73.73244501749676,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-05 23:00:00-04:00,70.74258333841959,67.96463165283204,70.68419278462729,67.88451182047527,73.19365348815919,73.71365458170573,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 00:00:00-04:00,70.71343116760254,67.93408495585125,70.65928675333659,67.85698445638022,73.1478781382243,73.67617670694987,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 01:00:00-04:00,70.6562136332194,67.87971852620443,70.60012601216634,67.80510635375977,73.07398681640625,73.60522486368815,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 02:00:00-04:00,70.57499910990397,67.81133619944255,70.5218651453654,67.73996537526449,72.9921891530355,73.52635517120362,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 03:00:00-04:00,70.49378941853841,67.75375722249349,70.44222831726074,67.6765199025472,72.90513242085775,73.44069493611654,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 04:00:00-04:00,70.42610244750976,67.69996706644694,70.37873878479006,67.62465400695801,72.83111724853515,73.36679674784342,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 05:00:00-04:00,70.35814425150554,67.64788716634115,70.3107120513916,67.57235399881999,72.75466562906901,73.28609848022461,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 06:00:00-04:00,70.31424992879232,67.62259152730307,70.25747222900391,67.54448534647625,72.69891306559245,73.22680473327638,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 07:00:00-04:00,70.28732782999674,67.61372261047364,70.22559827168783,67.53062337239584,72.66164538065593,73.17970466613771,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 08:00:00-04:00,70.26870638529459,67.6012794494629,70.21992149353026,67.52879295349122,72.63983014424642,73.14700024922689,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 09:00:00-04:00,70.24501469930013,67.5978182474772,70.21085815429687,67.53191922505697,72.64142481486004,73.13143399556478,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 10:00:00-04:00,70.23535092671712,67.61278216044109,70.21516558329265,67.54657071431478,72.64909083048502,73.12239685058594,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 11:00:00-04:00,70.24221280415853,67.62926953633627,70.22648061116537,67.56517117818197,72.67795956929525,73.13793360392255,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 12:00:00-04:00,70.27988217671714,67.65551999409995,70.2612761179606,67.58497670491538,72.73798802693686,73.19686571756999,0.0,0.0,0.0,0.0,0.00037498048817118,0.0
2023-06-06 13:00:00-04:00,70.32878765817418,67.69922346987967,70.30947106571521,67.62555713976845,72.81765714742372,73.28867165516999,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 14:00:00-04:00,70.38014460418184,67.73656082153322,70.36545342914128,67.66649407855535,72.92353019067797,73.41149158801065,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 15:00:00-04:00,70.45338897705078,67.7854689915975,70.4320432027181,67.71242357889811,73.0482224782308,73.55658823649088,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 16:00:00-04:00,70.54457893371583,67.8410945892334,70.51635398864747,67.7658042907715,73.17876141866049,73.71344324747722,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 17:00:00-04:00,70.62401517232259,67.90175348917643,70.5884994506836,67.81845550537109,73.2991771697998,73.84536209106446,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 18:00:00-04:00,70.71037139892579,67.95954322814941,70.65960756937663,67.86955897013347,73.4064256032308,73.9691303253174,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 19:00:00-04:00,70.79299074808756,68.01316630045572,70.7349666595459,67.92478408813477,73.50390510559082,74.07655512491861,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 20:00:00-04:00,70.87033246358237,68.06635271708171,70.80437393188477,67.98029149373373,73.58567212422689,74.16393661499023,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 21:00:00-04:00,70.92908058166503,68.11166801452637,70.861168162028,68.0274695078532,73.64157371520996,74.22553253173828,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 22:00:00-04:00,70.96809171040854,68.14659207661947,70.89308179219564,68.05791371663412,73.66918716430663,74.25376942952474,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-06 23:00:00-04:00,70.94651412963867,68.11466255187989,70.86909942626953,68.02821769714356,73.63000157674153,74.2155039469401,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 00:00:00-04:00,70.86815032958985,68.04407564798991,70.79379768371582,67.95719095865886,73.5358231862386,74.12198206583659,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 01:00:00-04:00,70.7711302439372,67.96651560465494,70.7037233988444,67.88388328552246,73.42142257690429,74.01102968851725,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-07 02:00:00-04:00,70.68862978617351,67.90956013997396,70.62413698832194,67.82831128438315,73.32178535461426,73.91014773050944,0.0,0.0,0.0,0.0,0.0,0.0
