Timestamp,Z11_E_opening (%),Z11_S_opening (%),Z12_S_opening (%),Z13_S_opening (%),Z13_W_opening (%),Z15_N_opening (%),Z15_W_opening (%),Z16_N_opening (%),Z17_N_opening (%),Z1_Solar_damper_opening (%),Z1_S_opening (%),Z21_E_opening (%),Z21_Sky_opening (%),Z21_S_opening (%),Z22_S_opening (%),Z23_Sky_opening (%),Z23_S_opening (%),Z23_W_opening (%),Z24_opening (%),Z24_Sky_opening (%),Z25_N_opening (%),Z25_Sky_opening (%),Z25_W_opening (%),Z26_N_opening (%),Z27_N_opening (%),Z27_Sky_opening (%),Z31_Sky_opening (%),Z31_S_opening (%),Z32_W_opening (%),Z33_N_opening (%),Z33_Sky_opening (%),Z3_N_opening (%),Z4_N_opening (%),Z5_N_opening (%)
2023-06-02 05:00:00-04:00,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,94.0,94.0,100.0,100.0,100.0,100.0
2023-06-02 06:00:00-04:00,100.0,100.0,100.0,100.0,100.0,8.2,8.033333333333333,8.2,8.05,0.0,18.78333333333333,100.0,100.0,100.0,13.516666666666667,12.766666666666667,13.45,13.533333333333331,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,94.0,94.0,100.0,6.933333333333334,15.283333333333331,2.6666666666666665
2023-06-02 07:00:00-04:00,100.0,100.0,100.0,100.0,100.0,63.63333333333333,63.6,63.63333333333333,62.083333333333336,0.0,86.21666666666667,100.0,100.0,100.0,77.81666666666666,77.95,77.85,77.68333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,95.0,94.0,94.0,100.0,51.81666666666667,80.65,13.166666666666666
2023-06-02 08:00:00-04:00,14.8,14.766666666666667,14.783333333333331,14.45,14.7,14.65,31.383333333333333,14.65,13.616666666666667,0.0,14.733333333333333,14.716666666666669,14.05,14.5,14.633333333333333,14.0,14.533333333333331,14.633333333333333,14.833333333333334,14.016666666666667,15.066666666666666,14.116666666666667,14.7,14.5,14.9,14.166666666666666,14.05,12.966666666666669,13.133333333333333,12.833333333333334,14.066666666666666,2.0166666666666666,13.666666666666666,0.5333333333333333
2023-06-02 09:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 10:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 11:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 12:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 13:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 14:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 15:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 16:00:00-04:00,0.0,0.0,0.0,0.0,0.0,1.7166666666666666,1.7166666666666666,1.7166666666666666,1.7,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0666666666666666,0.0666666666666666,0.0,0.0666666666666666,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.7666666666666666,1.75
2023-06-02 17:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-02 18:00:00-04:00,0.0,0.0,0.0,0.0,0.0,1.7666666666666666,1.7666666666666666,1.7666666666666666,1.7166666666666666,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.7666666666666666,1.7666666666666666
2023-06-02 19:00:00-04:00,23.466666666666665,23.466666666666665,25.683333333333334,25.683333333333334,25.683333333333334,16.633333333333333,16.633333333333333,16.633333333333333,19.45,0.0,18.3,37.66666666666666,0.0,37.8,20.916666666666668,0.0,25.816666666666663,25.75,39.06666666666667,0.0,20.933333333333334,0.0,31.5,20.1,21.03333333333333,0.0,0.0,35.5,35.56666666666667,28.383333333333333,0.0,0.0,10.166666666666666,0.0
2023-06-02 20:00:00-04:00,76.4,76.35,71.63333333333334,86.61666666666666,86.58333333333333,50.68333333333333,50.65,50.68333333333333,48.1,0.0,53.28333333333333,80.0,0.0,80.0,51.93333333333333,0.0,76.76666666666667,76.75,80.0,0.0,77.1,0.0,79.55,60.61666666666667,77.1,0.0,0.0,78.4,79.36666666666666,65.96666666666667,0.0,0.0,24.98333333333333,0.0
2023-06-02 21:00:00-04:00,92.45,79.18333333333334,40.48333333333333,73.53333333333333,89.68333333333334,35.1,35.03333333333333,35.1,26.55,0.0,42.96666666666667,80.0,0.0,77.73333333333333,27.316666666666663,0.0,72.85,79.45,80.0,0.0,79.41666666666667,0.0,79.41666666666667,40.86666666666667,79.41666666666667,0.0,0.0,44.88333333333333,58.45,44.4,0.0,0.0,18.4,0.0
2023-06-02 22:00:00-04:00,99.15,96.15,70.95,97.13333333333334,98.98333333333332,51.45,51.45,51.45,45.78333333333333,0.0,70.13333333333334,80.0,0.0,79.86666666666666,51.55,0.0,79.68333333333334,79.91666666666667,80.0,0.0,79.71666666666667,0.0,79.71666666666667,57.85,79.85,0.0,0.0,75.85,79.35,78.15,0.0,14.05,35.43333333333333,13.9
2023-06-02 23:00:00-04:00,100.0,100.0,99.65,100.0,100.0,89.71666666666667,89.71666666666667,89.71666666666667,61.2,0.0,88.6,92.33333333333331,26.616666666666667,92.33333333333331,88.56666666666666,18.666666666666668,91.5,91.46666666666668,92.33333333333331,29.3,85.88333333333334,13.8,91.16666666666669,91.16666666666669,91.16666666666669,13.8,49.46666666666667,89.25,88.6,88.63333333333334,41.23333333333333,33.21666666666667,55.333333333333336,17.416666666666668
2023-06-03 00:00:00-04:00,100.0,100.0,100.0,100.0,100.0,90.31666666666666,90.06666666666666,90.31666666666666,49.86666666666667,0.0,100.0,100.0,94.58333333333331,100.0,96.13333333333334,71.91666666666667,100.0,100.0,100.0,97.6,90.53333333333332,46.3,90.16666666666669,90.03333333333333,90.38333333333334,46.333333333333336,100.0,95.0,94.0,94.0,100.0,48.55,59.516666666666666,15.45
2023-06-03 01:00:00-04:00,100.0,100.0,85.61666666666666,100.0,100.0,16.383333333333333,16.383333333333333,16.383333333333333,7.133333333333334,0.0,83.08333333333333,100.0,100.0,100.0,59.4,97.95,100.0,100.0,100.0,100.0,26.25,26.383333333333333,26.316666666666663,26.316666666666663,26.25,26.25,100.0,92.5,94.0,94.0,78.16666666666667,10.133333333333333,34.63333333333333,6.383333333333334
2023-06-03 02:00:00-04:00,71.81666666666666,71.81666666666666,92.06666666666666,98.88333333333334,98.88333333333334,24.3,24.266666666666666,24.3,14.566666666666666,0.0,24.433333333333334,99.5,99.5,99.5,65.31666666666666,100.0,100.0,100.0,100.0,100.0,23.75,23.633333333333333,23.633333333333333,23.683333333333334,23.75,23.6,100.0,95.0,94.0,94.0,89.83333333333333,8.1,23.98333333333333,6.033333333333333
2023-06-03 03:00:00-04:00,8.616666666666667,8.616666666666667,80.26666666666667,93.81666666666666,93.81666666666666,20.23333333333333,19.816666666666663,20.23333333333333,8.333333333333334,0.0,33.45,46.38333333333333,45.95,46.28333333333333,55.65,9.483333333333333,10.016666666666667,10.15,100.0,100.0,16.416666666666668,16.4,16.4,16.366666666666667,16.483333333333334,16.366666666666667,100.0,89.83333333333333,94.0,92.4,74.16666666666667,3.566666666666667,14.383333333333333,4.45
2023-06-03 04:00:00-04:00,8.416666666666666,8.416666666666666,59.45,80.18333333333334,80.18333333333334,15.45,14.45,15.45,3.583333333333333,0.0,38.53333333333333,34.75,34.88333333333333,34.75,43.06666666666667,13.733333333333333,13.633333333333333,13.633333333333333,100.0,100.0,13.616666666666667,13.616666666666667,13.65,13.716666666666669,13.683333333333334,13.666666666666666,92.7,70.51666666666667,93.4,74.46666666666667,56.11666666666667,2.55,15.766666666666667,3.433333333333333
2023-06-03 05:00:00-04:00,5.066666666666666,5.066666666666666,38.6,59.66666666666666,61.23333333333333,13.6,12.6,13.6,3.45,0.0,31.966666666666665,52.2,52.2,52.2,38.583333333333336,17.75,17.783333333333335,17.783333333333335,100.0,100.0,12.616666666666667,12.65,12.7,12.616666666666667,12.633333333333333,12.7,93.13333333333334,72.85,92.5,76.43333333333334,58.71666666666667,2.4833333333333334,17.766666666666666,4.5
2023-06-03 06:00:00-04:00,0.0,0.0,1.8333333333333333,3.316666666666667,3.533333333333333,0.6666666666666666,0.5833333333333334,0.6666666666666666,0.2666666666666666,0.0,1.8166666666666669,3.6,3.466666666666667,3.566666666666667,2.533333333333333,1.2,1.2,1.2,8.05,7.316666666666666,1.1333333333333333,1.15,1.15,1.1333333333333333,1.15,1.1333333333333333,23.85,17.766666666666666,16.8,6.416666666666667,4.916666666666667,0.2333333333333333,1.5,0.2333333333333333
2023-06-03 07:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.816666666666666,6.983333333333333,1.6833333333333331,1.0666666666666669,1.65,1.6833333333333331,1.65,1.1,76.91666666666667,61.85,77.6,16.733333333333334,13.966666666666669,0.0,0.0,0.0
2023-06-03 08:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.1166666666666666,0.0,0.1833333333333333,0.1166666666666666,0.1833333333333333,0.0,0.0,1.1166666666666667,1.4666666666666666,0.6,0.0,0.0,0.0,0.0
2023-06-03 09:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 10:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 11:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 12:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 13:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 14:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 15:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 16:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 17:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 18:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 19:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 20:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 21:00:00-04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-03 22:00:00-04:00,11.383333333333333,11.383333333333333,34.18333333333333,34.18333333333333,34.016666666666666,16.716666666666665,16.65,16.716666666666665,4.066666666666666,0.0,28.366666666666667,39.78333333333333,15.333333333333334,39.78333333333333,25.866666666666667,7.666666666666667,25.866666666666667,25.9,48.833333333333336,19.83333333333333,20.6,2.083333333333333,25.183333333333334,25.35,25.183333333333334,2.083333333333333,33.56666666666667,76.76666666666667,77.95,40.25,37.91666666666666,1.4833333333333334,12.216666666666669,0.0
2023-06-03 23:00:00-04:00,5.666666666666667,5.666666666666667,15.233333333333333,15.383333333333333,10.15,5.333333333333333,5.333333333333333,5.333333333333333,1.25,0.0,15.666666666666666,19.266666666666666,2.5166666666666666,19.55,5.333333333333333,2.0166666666666666,5.333333333333333,5.333333333333333,78.83333333333333,7.183333333333334,14.0,0.6666666666666666,14.0,14.0,14.0,0.5833333333333334,18.683333333333334,73.5,82.63333333333334,43.9,10.333333333333334,0.4166666666666667,12.833333333333334,0.0
2023-06-04 00:00:00-04:00,0.0,0.0,24.08333333333333,24.08333333333333,17.083333333333332,4.666666666666667,4.583333333333333,4.666666666666667,0.1666666666666666,0.0,13.416666666666666,29.8,0.25,27.816666666666663,14.25,0.0,14.25,14.25,80.41666666666667,0.4166666666666667,27.416666666666668,0.0,27.416666666666668,27.666666666666668,27.416666666666668,0.0,1.6833333333333331,81.11666666666666,81.1,80.21666666666667,1.2166666666666666,0.0,12.9,0.0
