Timestamp,Z11_CO2 (ppm),Z12+13_CO2 (ppm),Z15+16_CO2 (ppm),Z17_CO2 (ppm),Z1_CO2 (ppm),Z21_CO2 (ppm),Z22+23_CO2 (ppm),Z24_CO2 (ppm),Z25+26+27_CO2 (ppm),Z31_CO2 (ppm),Z32_CO2 (ppm),Z33_CO2 (ppm),Z3_CO2 (ppm),Z4_CO2 (ppm),Z5_CO2 (ppm)
2023-06-01 19:00:00-04:00,625.0560028076173,738.6559967041017,880.2773325602215,904.554662068685,898.4640075683595,671.973342895508,638.8213368733724,647.1466746012371,735.7546641031902,426.58133443196624,624.2346659342448,715.6906636555991,878.2506724039715,885.8453379313153,871.4773366292319
2023-06-01 20:00:00-04:00,639.4346659342449,742.3146728515626,853.8879954020183,875.3280019124351,879.2533325195313,762.581337483724,654.1013315836591,633.7813313802085,720.1279978434246,427.73866475423176,638.4053314208985,696.3839996337891,862.3040008544923,873.7920013427736,856.4053344726562
2023-06-01 21:00:00-04:00,662.165340169271,749.2586690266929,818.2506652832034,847.7759989420574,865.7599904378256,832.8106669108075,698.4106618245444,635.930667114258,730.005337524414,445.10400085449226,658.9760009765627,687.0186686197918,840.4693349202475,848.9706644694011,839.872011311849
2023-06-01 22:00:00-04:00,682.7166007833279,740.9293628449136,727.251066167304,756.4663839137302,800.5651063310339,770.6076679635556,678.7812785696478,653.2629913979388,691.2544711498505,462.5021264908163,644.3370231466092,654.0187274040061,774.3387243392622,815.9046786693818,766.0663763817321
2023-06-01 23:00:00-04:00,571.9413258870443,585.279998779297,473.6640009562176,507.53067118326834,481.1093348185223,470.6026646931967,452.6613311767579,654.5279998779298,472.0639984130861,395.7599899291996,486.9226643880209,464.7146672566733,565.077335103353,616.5546641031902,492.73066762288425
2023-06-02 00:00:00-04:00,476.9653345743817,471.9839940388999,455.2533335367838,510.6346664428712,431.3600006103517,452.3093322753908,442.3199961344401,632.5600046793621,445.9199981689454,390.079986572266,459.7493321736655,452.5813334147136,444.8479990641278,485.3706680297852,435.2053349812826
2023-06-02 01:00:00-04:00,448.9013320922851,447.51999969482426,451.16800333658847,526.3466715494793,431.8053324381512,451.6373306274416,440.14932912190767,593.1946655273439,443.312001546224,390.079986572266,455.9680018107098,449.17866872151706,439.3386642456055,448.5866686503093,437.34400380452473
2023-06-02 02:00:00-04:00,445.9413340250652,440.1706680297852,437.48800557454416,522.6186701456706,429.4213322957357,446.6720006306968,437.2960016886394,599.237333170573,442.5973312377932,390.079986572266,446.437334696452,450.0106648763021,438.5600001017253,433.2426663716634,436.9493357340496
2023-06-02 03:00:00-04:00,446.6293319702149,440.2773289998376,439.1999979654949,507.42400004069015,433.4559997558594,451.17866566975937,437.685331217448,566.9333282470704,443.82399851481136,390.079986572266,441.4346659342448,448.5173324584962,434.1813344319663,436.57599945068375,438.8266637166342
2023-06-02 04:00:00-04:00,448.6133341471354,442.5920008341472,447.93066406250006,480.7946685791017,436.5439987182618,450.8746658325197,439.9359995524089,536.7519994099935,442.9600006103516,390.079986572266,447.0506652832033,449.4826680501303,434.0746673583984,433.8346669514976,438.9973373413088
2023-06-02 05:00:00-04:00,451.4720011393231,444.9813390096027,446.5760009765625,464.00533091227226,439.66400146484375,455.09867197672526,440.5120020548503,511.90399678548187,446.39466807047535,390.079986572266,450.1813334147137,456.4533345540365,436.0373336791993,431.6800028483075,443.5946685791016
2023-06-02 06:00:00-04:00,453.5466679890952,447.3493367513021,448.9173344930015,458.70932922363295,445.16800079345705,458.1333328247071,443.7706670125327,575.7973312377931,454.9173334757487,390.079986572266,449.9200027465821,458.91733449300136,448.6773315429688,448.33066762288416,468.56533050537104
2023-06-02 07:00:00-04:00,457.1733332316081,454.3093312581383,450.7040018717447,457.3759963989259,448.39466705322286,466.29866739908863,452.0799982706706,555.6266611735026,453.1199991861978,390.079986572266,453.4719975789389,466.9173319498699,500.0533401489259,474.1653274536135,466.8000025431316
2023-06-02 08:00:00-04:00,468.4853327433269,464.1066670735678,439.7386678059897,459.8720006306967,451.7760009765626,473.4133321126303,456.3626632690431,526.085331217448,458.1226674397787,390.079986572266,452.50133514404297,463.6906661987305,463.8346674601237,460.650668334961,464.4693354288739
2023-06-02 09:00:00-04:00,469.1786671956381,465.2106648763023,536.890663655599,507.3226659138999,464.2000002543133,477.5893335978191,460.68266398112,552.5386688232425,468.5439982096354,390.463987731934,458.7040008544924,471.83466440836594,462.51466496785486,459.7039975484213,470.7306711832683
2023-06-02 10:00:00-04:00,473.7333368937176,479.86133371988944,607.5520029703778,575.0773366292318,493.5600003560384,483.39733327229817,472.49066569010427,590.927991739909,493.4506693522136,390.6666549682621,480.30400390625,489.30666758219405,478.3066683451335,479.1386680603029,521.8826741536458
2023-06-02 11:00:00-04:00,487.9786621093752,501.1146662394206,654.1759969075522,615.6373392740886,543.4613342285157,502.0426666259767,490.9119990030924,629.392005411784,536.8799947102866,395.7759943644208,505.5466720581055,515.5733332316082,514.7200068155927,511.3760030110678,564.0586629231773
2023-06-02 12:00:00-04:00,522.3146672566733,550.2719991048177,676.309334309896,662.5920084635418,604.3093373616539,530.1173390706383,506.496002705892,654.1066640218099,577.4720021565757,408.99199829101576,516.0800003051759,541.0026682535809,576.608000691732,575.5573364257814,609.8346669514975
2023-06-02 13:00:00-04:00,568.1599955240887,584.9439961751303,764.1173370361329,715.96799214681,652.3466674804689,523.4293365478517,518.7733276367188,671.5626678466798,607.2159942626954,413.2746693929038,549.4453277587892,580.0906677246095,631.4239959716798,632.7466664632161,666.9920094807944
2023-06-02 14:00:00-04:00,573.0453420003256,646.0959971110027,928.842670694987,873.887996419271,704.7680013020835,542.0160054524739,564.1439971923829,709.8133382161458,706.442668660482,442.7786656697592,614.0000050862632,671.6266632080079,682.6879984537761,696.4266662597656,735.9786631266277
2023-06-02 15:00:00-04:00,593.2426676432293,682.3893341064454,1047.040004475912,1019.8293375651048,784.8426635742188,574.4693318684898,621.2000030517578,743.0933329264324,788.5013326009115,451.0453328450522,630.1973398844402,683.573332722982,752.2240041097007,780.0000061035157,852.9066680908204
2023-06-02 16:00:00-04:00,639.3706726074219,720.7893310546875,973.0240000406908,960.2346730550132,842.6880035400392,661.0613342285158,675.3386566162112,757.1199971516928,809.503996785482,471.0506678263348,661.3493347167969,711.5093312581381,824.4053375244142,852.320007324219,891.1146647135416
2023-06-02 17:00:00-04:00,682.3146616617839,751.8933329264324,935.519999186198,955.754680379232,865.9200012207033,712.8426666259767,692.800008138021,729.3439921061198,782.5813323974611,462.2666656494141,681.9093332926434,709.9413340250652,849.8026652018231,869.1840067545575,885.6960032145183
2023-06-02 18:00:00-04:00,712.618668619792,752.5119964599611,813.4933380126954,862.3999949137371,862.1653340657554,794.7626678466797,693.0133392333987,708.127988688151,764.2986582438152,476.4159978230797,687.1893330891928,708.4586680094402,843.5946746826173,870.4320007324221,852.8959950764977
2023-06-02 19:00:00-04:00,646.5893915915976,689.7371365294165,688.600810148278,712.4571446010046,704.3526524135046,714.8734666474013,669.7534715302138,747.2848984076053,710.942037777025,562.1028548260125,682.2791860152265,667.6571431062661,789.250614088409,807.4318361866233,804.8718336455676
2023-06-02 20:00:00-04:00,457.85066986084,480.3039998372396,494.9813379923504,597.3759938557945,443.83999786376967,484.7893346150718,485.791998799642,586.1866699218751,471.49333394368506,433.6319997151694,601.482676188151,492.9973342895508,614.3306610107422,591.6906595865887,638.6400014241538
2023-06-02 21:00:00-04:00,437.9946655273439,432.394669087728,467.0826655069988,599.5999949137372,425.70133361816414,453.01333465576175,444.9066670735679,532.3466725667319,439.3919962565105,390.13865356445353,530.7199996948243,453.63733469645183,520.3306630452475,489.098668416341,544.7626729329428
2023-06-02 22:00:00-04:00,421.02400054931655,414.4320022583009,437.39199676513687,493.4773356119792,409.6319976806642,429.1199991861982,427.9626647949219,493.68533477783205,418.5600021362306,390.079986572266,474.1280029296876,423.9893330891928,447.80799916585306,437.9520014444987,443.2319992065432
2023-06-02 23:00:00-04:00,408.7679992675783,401.9520004272463,416.1546696980796,432.1226648966471,399.6159988403322,421.8666661580404,413.4400024414063,545.7280039469402,416.24533386230473,390.079986572266,449.57332916259776,420.7786682128908,400.7946645100914,395.1306579589847,404.3733317057292
2023-06-03 00:00:00-04:00,406.1706680297853,407.8186625162762,406.0533309936526,404.8960006713868,397.36000213623055,409.2746668497723,404.1866633097331,615.1679982503255,402.4693298339844,390.079986572266,417.3386662801108,404.93333028157576,401.6106719970703,397.2799992879234,401.00266723632825
2023-06-03 01:00:00-04:00,402.3999994913738,401.8613306681317,405.3973322550456,405.4346669514976,397.9893310546877,410.56533253987647,404.8746668497722,610.2986653645834,428.4213338216147,390.079986572266,408.7200017293295,403.1786641438803,394.9546615600588,396.9706629435224,403.65333455403646
2023-06-03 02:00:00-04:00,402.91199391682966,400.4159973144532,408.7786682128906,407.89333038330096,406.7733337402344,407.8720001220704,403.4986684163411,616.1599985758464,413.5093322753908,390.079986572266,403.6960021972656,406.3199986775718,401.2746622721356,402.0586659749349,402.0693323771159
2023-06-03 03:00:00-04:00,405.3173319498699,401.8026626586915,412.3039967854819,405.7280014038087,415.184001159668,408.719994099935,406.9919977823893,624.346667480469,421.5840037027996,390.079986572266,401.9146662394207,403.1253285725913,403.7599970499675,406.3039978027344,406.3466669718426
2023-06-03 04:00:00-04:00,407.1039983113607,401.1679946899415,412.2826700846354,409.5733352661133,412.0320007324219,413.4453318277996,406.12266794840497,623.4080006917319,425.1253341674805,390.079986572266,408.45866546630873,428.0639989217123,404.0640024820965,411.8666687011718,407.35466766357416
2023-06-03 05:00:00-04:00,406.8906661987306,406.0906682332357,408.0639989217124,410.1599980672202,413.4559997558595,413.65866699218753,408.1386678059896,620.7253306070965,432.07999725341807,390.079986572266,404.4693364461264,430.8479990641276,407.4133290608725,411.0666671752931,408.5013310750327
2023-06-03 06:00:00-04:00,414.8586669921877,414.0373321533205,424.26133575439457,414.0480010986328,420.3306630452476,415.0773330688476,406.08000183105474,621.0933278401694,434.8853337605796,390.079986572266,408.3840026855469,444.5706670125326,408.7999994913738,419.70133260091154,415.9413330078124
2023-06-03 07:00:00-04:00,427.3973337809245,434.0159993489584,448.5333307902018,423.1519953409831,443.0879974365236,417.14666646321615,413.4506673177084,598.1973378499349,445.0880009969076,390.079986572266,411.9893315633139,457.9413335164389,421.9466654459637,435.9786671956381,434.9493291219077
2023-06-03 08:00:00-04:00,436.9066691080728,445.6106623331706,462.1919982910157,433.62666676839206,450.9279983520508,422.3679957071942,417.22666676839214,619.5360005696616,446.250668334961,390.079986572266,419.4239985148113,464.6773345947266,429.1893315633138,440.1973281860353,474.101333109538
2023-06-03 09:00:00-04:00,445.59999898274754,454.00533447265633,462.7733342488608,440.0479980468751,455.9679992675781,424.4480026245119,422.5066680908203,605.8346628824871,454.4106674194337,390.079986572266,427.8666666666668,478.8799992879233,430.1386627197265,441.4453343709312,495.5039978027345
2023-06-03 10:00:00-04:00,448.8106653849287,463.5626678466797,464.02666625976576,443.5200012207032,459.74399871826176,427.0666656494142,428.1066640218102,592.2026763916017,459.3226654052735,390.079986572266,431.376006571452,487.4026667277018,435.5626693725586,448.5386678059897,494.7039998372398
2023-06-03 11:00:00-04:00,449.06133371988943,467.19466807047536,467.1893356323242,443.5200052897136,465.1680007934572,431.0239990234375,433.9093358357747,582.7733347574871,463.16799723307287,390.079986572266,432.4213363647461,493.909332784017,433.621334330241,452.1493357340496,488.7733342488607
2023-06-03 12:00:00-04:00,455.4986638387045,471.7066660563151,470.29333445231134,446.2186635335287,469.24800109863287,431.7920028686524,436.3999989827474,590.4693349202475,469.6853332519533,390.079986572266,437.4293329874676,495.24799957275394,432.2666641235353,446.0479990641277,485.0879994710287
2023-06-03 13:00:00-04:00,460.6293314615887,474.7520024617513,473.9520014444987,446.8266652425131,469.5360015869141,438.7413324991861,440.9653350830079,593.4773325602215,473.5466639200848,390.079986572266,436.5173344930013,500.165333557129,429.84000396728527,448.2186686197916,485.0453333536785
2023-06-03 14:00:00-04:00,464.9226679484052,480.67733357747386,472.93866628011074,443.0240005493166,473.2959976196291,439.9946690877279,444.9866663614909,580.3946675618492,476.02133483886735,390.079986572266,444.1653330485025,503.9519994099936,431.0666656494142,445.824001566569,483.8080001831056
2023-06-03 15:00:00-04:00,463.4880030314127,484.9386703491212,482.3413309733074,445.1733347574871,473.8719985961915,445.8506617228191,445.4933293660485,575.8133361816407,477.9520039876303,390.079986572266,443.0293324788412,506.2133331298828,436.4693288167319,448.6453282674155,482.1493301391603
2023-06-03 16:00:00-04:00,466.2133341471354,484.6506678263347,484.7573338826497,446.0533345540367,477.6,447.4240000406903,448.7733357747396,572.3786692301433,478.21866200764975,390.079986572266,444.8266632080079,506.7253326416016,440.9439977010092,454.0213338216146,484.50666198730494
2023-06-03 17:00:00-04:00,466.1279998779297,491.2533299763999,488.0319966634116,450.88533426920577,478.04800109863294,446.1439951578778,448.0853317260744,570.6186676025393,486.7413330078126,390.079986572266,445.813331604004,511.1200007120769,439.1839970906578,454.7680018107097,480.6293340047201
2023-06-03 18:00:00-04:00,468.8586659749349,491.57333730061856,485.5573343912762,451.5733311971029,487.91999664306655,453.0826655069988,448.85333251953136,569.2586598714194,485.7120015462241,390.079986572266,449.3866704305014,511.23200327555344,437.1573364257813,457.7173299153648,481.4133331298828
2023-06-03 19:00:00-04:00,471.5680023193361,491.957330830892,485.46666463216167,449.76000467936217,485.5839965820314,449.36000213623066,452.11200052897146,570.4586680094402,488.6559967041016,390.079986572266,452.1120061238608,513.4186630249025,443.92533365885424,459.9893346150717,479.0613332112632
2023-06-03 20:00:00-04:00,471.8506673177083,496.4213317871096,492.7626678466797,448.6399963378908,487.0719985961915,460.0533350626628,453.0720036824546,552.8799997965496,488.2399998982748,390.079986572266,452.2399978637696,514.8959976196289,443.946667989095,459.6373291015626,484.3519958496096
2023-06-03 21:00:00-04:00,476.0266652425131,500.5706665039063,491.2853327433269,450.38400472005225,489.6960006713868,459.0666671752932,459.8079956054688,551.4079925537111,489.50933074951183,390.079986572266,457.4133377075196,516.4266677856446,453.61600087483725,467.4826655069986,483.8080006917318
2023-06-03 22:00:00-04:00,430.9279958089192,446.26666514078806,470.37866566975913,440.8373352050783,438.0319992065431,437.8826700846354,433.86666514078775,558.8906738281252,453.9146677652996,390.079986572266,451.15199788411456,501.7013305664064,435.37066599528015,443.2746632893881,451.20533396403
2023-06-03 23:00:00-04:00,411.9200022379557,414.8586695353191,440.3466639200846,430.23466898600265,416.8320022583008,413.6373341878256,408.1866658528646,587.551996866862,426.52799886067714,390.079986572266,422.57066904703794,444.0533350626628,417.136001078288,422.677333577474,430.75200144449866
2023-06-04 00:00:00-04:00,408.6506668090822,415.2000040690106,432.7146677652996,420.4426686604819,417.0399978637696,411.2959950764975,406.71999867757165,597.1146697998048,431.3599980672201,390.079986572266,416.6613357543947,455.2586675008139,419.2480021158855,422.95999654134135,424.56000162760427
2023-06-04 01:00:00-04:00,412.5706680297853,418.495997619629,436.2773330688478,420.5653350830078,421.6640014648439,414.2613311767578,405.4239959716797,580.8426635742188,422.3413360595703,390.079986572266,407.4453369140625,456.400001525879,418.4160008748372,422.1386683146159,420.97599589029966
2023-06-04 02:00:00-04:00,413.2373306274415,424.1866658528647,444.15466512044287,421.0666661580405,420.51200103759777,410.89066823323566,404.7626673380536,581.205335489909,425.5146677652996,390.079986572266,406.1333338419596,437.6960011800132,423.7119974772135,425.56800079345714,417.2426605224612
2023-06-04 03:00:00-04:00,414.3146662394207,420.8746637980145,440.31466929117846,425.0453348795573,420.848001098633,408.66666666666686,406.4000015258789,529.7279963175457,424.8426661173505,390.079986572266,403.01332855224615,420.7999994913738,422.3040033976238,422.0000005086264,414.3893351236981
2023-06-04 04:00:00-04:00,414.1600021362306,424.9866653442383,443.66400044759126,420.8479990641277,421.91999816894537,413.6266632080079,403.04000091552734,508.6826695760092,420.6026687622072,390.079986572266,403.4666697184245,433.0773325602214,425.6906631469728,426.4213373819986,415.00266265869135
2023-06-04 05:00:00-04:00,416.9279988606771,431.2159988403322,445.1733373006186,421.1573323567709,422.9599990844727,410.8160013834636,405.0133310953777,484.8533304850262,423.226666768392,390.079986572266,404.7466634114584,436.5333323160809,428.1173314412436,431.1146662394205,413.4879979451498
2023-06-04 06:00:00-04:00,421.3653355916341,429.83999888102215,452.6880015055339,424.21333567301446,432.33599853515625,412.20799560546885,406.1866683959961,564.3253336588542,420.2240000406902,390.079986572266,405.88800303141295,441.9466669718424,430.3626668294272,439.4773351033529,424.5706659952801
2023-06-04 07:00:00-04:00,432.2399973551433,439.2319976806642,448.51733042399087,427.6000025431316,438.41600189208987,410.74133249918617,409.97866007486994,532.9759999593099,434.3573298136394,390.079986572266,415.0666631062826,454.07466786702486,432.45333455403664,446.91200307210295,446.0373341878257
2023-06-04 08:00:00-04:00,436.5653376261393,445.07733103434254,454.4053344726564,426.3306625366212,445.3120025634767,414.8480026245118,411.70666656494143,536.3253290812177,439.2640014648439,390.079986572266,419.6533304850261,463.09866790771486,426.773334757487,447.2266708374024,476.613333129883
2023-06-04 09:00:00-04:00,439.5413330078127,448.81066741943374,452.5866673787435,431.4933319091799,449.9520004272462,418.1706654866538,419.06666564941406,528.922662862142,442.2079966227215,390.079986572266,427.3973332722983,475.6373336791993,434.7946685791017,449.5573303222658,477.01866760253904
2023-06-04 10:00:00-04:00,447.9039988199871,453.0613377889,452.2773315429688,429.3226684570312,454.49600067138687,478.7039988199871,472.7893305460613,574.4266632080079,457.04000091552746,390.079986572266,438.2826670328777,488.1279988606772,437.1306671142577,448.2666676839193,467.2160034179688
2023-06-04 11:00:00-04:00,460.22933349609394,463.9306676228842,459.8613347371421,432.0426661173503,461.6000045776368,531.2213328043621,520.4106572469077,546.6880035400392,477.6906692504885,390.079986572266,450.5333348592122,503.5146652221681,441.7866643269859,459.1306696573894,461.8986648559573
2023-06-04 12:00:00-04:00,469.82933197021504,477.8666615804037,472.7466690063477,436.293332417806,475.90400085449215,507.5946645100913,540.0480061848958,559.3653310139975,486.6986719767255,390.6079889933271,468.0479990641277,516.2133336385092,443.6373341878256,459.6533325195314,493.64266153971374
2023-06-04 13:00:00-04:00,478.5066640218101,490.0480005900065,482.1226654052734,437.6800053914389,487.0560012817383,495.2053329467774,503.8293375651043,554.3946665445965,497.3173370361328,396.7306660970053,475.3493331909181,529.4346669514975,443.3866653442384,464.9759953816733,478.57600250244144
2023-06-04 14:00:00-04:00,486.5013331095378,493.274671427409,490.2293289184572,444.7946670532228,492.71999816894544,493.2106643676759,489.6800028483074,516.1973271687826,497.9093348185222,399.9359954833986,479.0133336385092,529.333334350586,453.1786656697593,471.626665242513,473.7866694132487
2023-06-04 15:00:00-04:00,492.56533152262375,495.8453313191732,490.592000325521,447.9146642049154,488.4000030517579,490.5813339233399,488.31999969482416,494.6879999796549,499.4133321126303,398.4639968872071,475.5413340250652,530.7359985351563,454.6453348795573,471.0079996744792,476.98133392334006
2023-06-04 16:00:00-04:00,490.16000010172536,494.1119995117188,491.5626622517904,446.3413330078125,489.8880004882814,491.6373346964519,484.666667175293,465.67466481526696,498.4266693115236,396.5493301391603,473.6160003662109,524.6666676839193,461.5573333740234,482.2133316040041,476.11200103759774
2023-06-04 17:00:00-04:00,490.319999186198,492.1333363850911,488.2613332112632,450.4320002237957,491.9839981079103,492.0906656901042,478.6666692097982,464.0533355712892,496.7199996948244,393.40799204508494,468.9333292643229,524.0426656087241,458.5919987996421,481.9466659545898,485.1253311157229
2023-06-04 18:00:00-04:00,488.3893341064455,497.2426666259765,493.65866953531895,450.794669087728,491.18400115966807,491.5093317667644,481.0933329264324,450.9600001017253,495.7973317464194,394.0906611124676,472.037329610189,521.9306686401368,460.8320017496745,478.19199981689474,480.5066660563151
2023-06-04 19:00:00-04:00,488.938668314616,491.807997131348,489.6533294677735,447.68000030517584,487.9840021769208,490.6026672363283,476.9866638183595,445.2960011800132,494.1599975585938,393.0079930623375,471.3600006103516,519.7013361612957,462.2186701456706,481.9786717732748,482.5120040893556
2023-06-04 20:00:00-04:00,487.509332784017,496.59200134277336,496.92800038655616,447.866670735677,488.3999984741212,485.5733357747397,476.6986638387045,441.6746632893881,494.2560012817384,394.9546615600588,466.3840011596679,520.8746704101563,467.1359965006512,479.5093292236329,485.7386678059896
2023-06-04 21:00:00-04:00,489.1893325805664,497.1040008544923,493.2959960937503,448.8373341878256,490.5759994506836,480.5706659952799,473.1946690877279,431.733334350586,488.6826675415039,394.4159957885744,467.0400009155274,514.7893325805666,470.8160034179688,485.2853363037109,482.0213338216146
2023-06-04 22:00:00-04:00,452.8693349202475,470.1920013427736,479.167998758952,443.039998372396,448.4160018920898,481.5573354085288,461.2426666259768,562.8053339640301,484.1599985758465,391.12532145182325,461.2639989217124,486.9866653442384,465.6959976196292,478.22933400472016,462.42666778564455
2023-06-04 23:00:00-04:00,415.2106699625652,426.2399978637697,440.6400024414062,441.5733388264974,415.7279998779298,451.5893325805665,433.7546661376953,618.954662068685,451.9306660970053,390.079986572266,446.9333368937174,455.8293340047201,459.7653350830078,455.8133290608727,427.65866800944025
2023-06-05 00:00:00-04:00,413.2853373209636,427.5306589762373,435.0453374226889,427.9786656697592,417.2320022583009,425.866668701172,418.10666402181,552.922666422526,442.3840001424156,390.079986572266,437.2533330281576,440.5386657714845,450.2933375040691,450.3040044148764,423.10933380126966
2023-06-05 01:00:00-04:00,416.8106674194336,427.3386678059897,444.6666702270507,423.01333109537774,421.3919998168947,423.80800069173176,416.6933364868165,540.4639984130861,438.1546681722006,390.079986572266,429.18400217692056,428.298666381836,450.5013356526693,456.01066131591807,419.3173350016276
2023-06-05 02:00:00-04:00,413.92533213297537,431.7119959513348,444.97066090901706,420.0106689453126,421.1200027465821,423.9200032552083,415.25333150227874,523.3493306477865,431.6373336791992,390.079986572266,422.9600016276044,430.41600189208987,452.3946640014649,451.1360010782877,434.6026641845704
2023-06-05 03:00:00-04:00,427.26400044759134,442.9173319498698,449.7226633707683,420.8053314208984,432.6080001831055,421.6906692504883,413.2426681518555,500.70933430989584,432.5120025634768,390.079986572266,415.8346674601238,433.2106689453127,440.1653366088867,446.1280008951823,498.2986745198568
