Time,"Air temperature (gund, กษ)","Relative humidity (gund, %)","Wind speed (gund, m/s)","Weather data, Wind speed (m/s)","Wind direction (gund, กฦ)","Weather data, Wind direction","Weather data, Rain","Solar radiation (gund, W/m^2)"
2022-06-02 14:00:00-04:00,17.565,76.625,1.583333333,1.193939393,120.1666667,140.026762,1,215.25
2022-06-02 15:00:00-04:00,17.61916667,76.11666667,1.041666667,1.073076927,99.25,132.9977794,1,185.0833333
2022-06-02 16:00:00-04:00,16.54166667,77.35833333,1.708333333,0.734615386,125.5,117.9770902,1,170.4166667
2022-06-02 17:00:00-04:00,15.60833333,82.325,1.333333333,0.666666669,121.4166667,118.9894188,1,116.5833333
2022-06-02 18:00:00-04:00,14.49333333,86.10833333,1.833333333,0.50555556,125.0833333,115.531396,1,67.66666667
2022-06-02 19:00:00-04:00,13.94666667,88.375,0.958333333,0.200000005,115.9166667,115.8151065,1,23.66666667
2022-06-02 20:00:00-04:00,13.5025,89.98333333,1.25,0.250000006,121.6666667,120.048019,1,1.333333333
2022-06-02 21:00:00-04:00,13.2675,91.65,0.833333333,0.157142861,115.5833333,126.0000508,1,1
2022-06-02 22:00:00-04:00,13.15666667,91.53333333,0.208333333,0.157142861,115.25,126.0000508,1,1
2022-06-02 23:00:00-04:00,13.08166667,91.51666667,0.25,0.157142861,122.6666667,126.0000508,1,1
2022-06-03 00:00:00-04:00,13.04916667,92.025,0.25,0.157142861,119.5833333,126.0000508,1,1
2022-06-03 01:00:00-04:00,12.82666667,93.525,0.416666667,0.157142861,117.8333333,126.0000508,1,1
2022-06-03 02:00:00-04:00,12.3125,95.56666667,0.583333333,0.423076929,114.4166667,114.6480048,1,1
2022-06-03 03:00:00-04:00,12.03916667,96.75,0.625,0.600000004,115.4166667,125.1143866,1,1
2022-06-03 04:00:00-04:00,11.88416667,97.4,0.208333333,0.520000003,91.41666667,106.613189,1,1
2022-06-03 05:00:00-04:00,12.02416667,97.5,0.083333333,0.667741938,117.5,91.99246158,1,4.833333333
2022-06-03 06:00:00-04:00,12.655,95.41666667,0.458333333,0.216666672,122.25,98.12462606,1,35.66666667
2022-06-03 07:00:00-04:00,13.0025,94.99166667,0.583333333,0.24444445,112.4166667,113.8250741,1,51.75
2022-06-03 08:00:00-04:00,13.8,92.28333333,0.208333333,0.603333336,97.08333333,129.3320391,1,77
2022-06-03 09:00:00-04:00,13.59333333,93.90833333,0.291666667,0.512121216,85.83333333,132.9486172,1,88
2022-06-03 10:00:00-04:00,13.89333333,95.51666667,0.458333333,0.433333341,124.8333333,125.8127092,1,134.4166667
2022-06-03 11:00:00-04:00,15.88166667,91.01666667,0.875,0.183333337,120.75,124.5575601,1,277.4166667
2022-06-03 12:00:00-04:00,16.68583333,88.34166667,0.958333333,0.53913044,122.5,128.3278617,1,262.5
2022-06-03 13:00:00-04:00,19.72833333,73.83333333,0.916666667,0.854285712,125,140.1303151,1,473.3333333
2022-06-03 14:00:00-04:00,22.43416667,64.24166667,0.916666667,1.178571441,121.4166667,129.4477814,1,577.0833333
2022-06-03 15:00:00-04:00,23.66916667,59.31666667,1,1.044117647,125.5,128.1403644,1,612.25
2022-06-03 16:00:00-04:00,21.76166667,63.88333333,1.625,0.849999997,119.25,136.4139681,1,461.5833333
2022-06-03 17:00:00-04:00,18.90166667,70.43333333,2.166666667,0.852173922,130.3333333,131.1555687,1,401.4166667
2022-06-03 18:00:00-04:00,16.51,80.50833333,2.416666667,1.058823547,119.3333333,118.8839003,1,99.75
2022-06-03 19:00:00-04:00,14.70833333,89.01666667,1.875,0.72857143,121.4166667,110.5247389,1,14.5
2022-06-03 20:00:00-04:00,13.72833333,93.675,1.208333333,0.94230769,122.8333333,73.23623344,1,1
2022-06-03 21:00:00-04:00,13.6625,92.70833333,1.5,0.94230769,118.0833333,73.23623344,1,1
2022-06-03 22:00:00-04:00,13.35,92.875,1.166666667,0.94230769,116.8333333,73.23623344,1,1
2022-06-03 23:00:00-04:00,13.165,93.63333333,0.666666667,0.94230769,99.83333333,73.23623344,1,1
2022-06-04 00:00:00-04:00,12.8875,95.55833333,0.125,0.94230769,118.9166667,73.23623344,1,1
2022-06-04 01:00:00-04:00,12.76916667,95.325,0.125,0.94230769,98.75,73.23623344,1,1
2022-06-04 02:00:00-04:00,13.00333333,93.74166667,0.25,0.94230769,118.3333333,73.23623344,1,1
2022-06-04 03:00:00-04:00,12.95333333,94.01666667,0.333333333,0.94230769,99,73.23623344,1,1
2022-06-04 04:00:00-04:00,12.92166667,94.18333333,0,0.94230769,69,73.23623344,1,1
2022-06-04 05:00:00-04:00,13.15416667,94.23333333,0.125,0.94230769,63.75,73.23623344,1,3.25
2022-06-04 06:00:00-04:00,13.5525,93.41666667,0.083333333,0.94230769,117.8333333,73.23623344,1,33.66666667
2022-06-04 07:00:00-04:00,15.47,87.30833333,0.083333333,0.94230769,101.25,73.23623344,1,130.6666667
2022-06-04 08:00:00-04:00,18.24,77.15,0.041666667,0.94230769,214.3333333,73.23623344,1,237.8333333
2022-06-04 09:00:00-04:00,19.66833333,71.16666667,0.125,0.94230769,304.75,73.23623344,1,303.75
2022-06-04 10:00:00-04:00,23.16416667,59.29166667,0.166666667,0.94230769,243.3333333,73.23623344,1,577
2022-06-04 11:00:00-04:00,27.52583333,47.89166667,0.708333333,0.94230769,254.3333333,73.23623344,1,946.8333333
2022-06-04 12:00:00-04:00,29.38833333,43.75833333,0.666666667,0.94230769,214.9166667,73.23623344,1,1045
2022-06-04 13:00:00-04:00,29.37916667,44.225,1.291666667,0.94230769,185.3333333,73.23623344,1,999
2022-06-04 14:00:00-04:00,25.755,52.06666667,2.791666667,0.94230769,130.5833333,73.23623344,1,861.5
2022-06-04 15:00:00-04:00,23.2425,58.53333333,3.291666667,0.94230769,126.75,73.23623344,1,704.9166667
2022-06-04 16:00:00-04:00,22.475,61.49166667,2.875,0.94230769,122.3333333,73.23623344,1,515.8333333
2022-06-04 17:00:00-04:00,21.38916667,64.4,1.666666667,0.94230769,112.1666667,73.23623344,1,330.9166667
2022-06-04 18:00:00-04:00,22.85,60.7,1.166666667,0.94230769,176.3333333,73.23623344,1,113.4166667
2022-06-04 19:00:00-04:00,20.7875,69.83333333,1.583333333,0.94230769,216.6666667,73.23623344,1,19.25
2022-06-04 20:00:00-04:00,18.345,79.93333333,1.041666667,0.94230769,233.5833333,73.23623344,1,2
2022-06-04 21:00:00-04:00,17.03333333,85.45,1.916666667,0.94230769,237.3333333,73.23623344,1,1
2022-06-04 22:00:00-04:00,15.90083333,90.29166667,0.833333333,0.94230769,280.1666667,73.23623344,1,1
2022-06-04 23:00:00-04:00,16.305,67.3,1.333333333,0.94230769,320,73.23623344,1,1
2022-06-05 00:00:00-04:00,15.66833333,47.79166667,0.958333333,0.94230769,326.3333333,73.23623344,1,1
2022-06-05 01:00:00-04:00,14.22833333,49.31666667,0.583333333,0.94230769,292.6666667,73.23623344,1,1
2022-06-05 02:00:00-04:00,13.28166667,52.33333333,0.541666667,0.94230769,306.9166667,73.23623344,1,1
2022-06-05 03:00:00-04:00,12.3725,58.925,0.375,0.94230769,348.0833333,73.23623344,1,1
2022-06-05 04:00:00-04:00,11.69166667,64.14166667,0.625,0.75,336.0833333,320,1,1
2022-06-05 05:00:00-04:00,12.29083333,63.79166667,0.416666667,0.730434783,333.5,5.190877814,1,37.83333333
2022-06-05 06:00:00-04:00,15.7325,55.90833333,1.041666667,1.399999999,343.25,3.514648361,1,180.75
2022-06-05 07:00:00-04:00,18.21916667,46.58333333,2.25,0.975,178,357.9563631,1,329.5833333
2022-06-05 08:00:00-04:00,21.09583333,41.95,1.833333333,0.984848492,265.9166667,315.613846,1,536.6666667
2022-06-05 09:00:00-04:00,23.4875,35.94166667,1.708333333,1.497619041,148.1666667,352.0962008,1,686.1666667
2022-06-05 10:00:00-04:00,25.17083333,31.34166667,2.125,1.909259246,179.3333333,320.8777673,1,824.3333333
2022-06-05 11:00:00-04:00,27.22666667,28.40833333,1.666666667,2.01363634,286.25,338.4925867,1,949.6666667
2022-06-05 12:00:00-04:00,28.80333333,26.8,1.416666667,1.84242423,280.3333333,316.7532551,1,948.4166667
2022-06-05 13:00:00-04:00,28.96916667,24.69166667,2.375,1.876923066,234.5,299.304017,1,979.9166667
2022-06-05 14:00:00-04:00,29.45416667,24.03333333,2.75,1.133333345,284.5833333,308.1351029,1,886.5833333
2022-06-05 15:00:00-04:00,29.24,24.09166667,3,0.489473691,262.25,318.6699021,1,719.75
2022-06-05 16:00:00-04:00,27.685,25.94166667,1.958333333,0,312.9166667,318.6699021,1,608.0833333
2022-06-05 17:00:00-04:00,25.74666667,27,1.75,0.100000001,323.0833333,316.9540717,1,452.9166667
2022-06-05 18:00:00-04:00,25.2725,27.50833333,1,0.437500007,328.3333333,276.4038997,1,205.75
2022-06-05 19:00:00-04:00,23.40666667,31.44166667,0.583333333,0.183333339,261.75,264.5999049,1,77
2022-06-05 20:00:00-04:00,18.90833333,40.975,0,0.183333339,351,264.5999049,1,2.5
2022-06-05 21:00:00-04:00,17.72083333,49.05,0.041666667,0.183333339,306.25,264.5999049,1,1
2022-06-05 22:00:00-04:00,17.14833333,58.81666667,0.666666667,0.183333339,219.25,264.5999049,1,1
2022-06-05 23:00:00-04:00,15.59833333,65.925,0.291666667,0.183333339,248.9166667,264.5999049,1,1
2022-06-06 00:00:00-04:00,14.3825,70.95,0,0.050000001,271,271,1,1
2022-06-06 01:00:00-04:00,13.85333333,73.925,0,0.050000001,281.9166667,277.5,1,1
2022-06-06 02:00:00-04:00,12.925,76.58333333,0.083333333,0.050000001,350.0833333,281,1,1
2022-06-06 03:00:00-04:00,12.22166667,80.09166667,0,0.050000001,349.5,283.1665011,1,1
2022-06-06 04:00:00-04:00,11.645,82.18333333,0,0.072727274,355,317.9651807,1,1.083333333
2022-06-06 05:00:00-04:00,12.615,78.71666667,0,0.406666674,354.0833333,27.89779663,1,33.5
2022-06-06 06:00:00-04:00,17.2425,66.83333333,0.125,0.975000001,353.5833333,13.69508739,1,172.1666667
2022-06-06 07:00:00-04:00,22.24083333,49.95833333,0,0.755882354,355,27.29315174,1,343.4166667
2022-06-06 08:00:00-04:00,26.42416667,38.63333333,0.083333333,0.802941173,229.3333333,148.7555582,1,517.25
2022-06-06 09:00:00-04:00,28.65333333,30.69166667,0.416666667,0.950000003,151.9166667,120.8670186,1,679.9166667
2022-06-06 10:00:00-04:00,29.94916667,27.95,1,1.387096774,198.8333333,144.2033928,1,817
2022-06-06 11:00:00-04:00,31.68333333,26.53333333,0.875,0.659090913,171.4166667,144.247613,1,895.5833333
2022-06-06 12:00:00-04:00,30.39666667,27.26666667,1.291666667,1.038461538,130.3333333,127.9630592,1,868.5
2022-06-06 13:00:00-04:00,31.4225,26.8,1.666666667,0.738095237,106,131.4210214,1,713.3333333
2022-06-06 14:00:00-04:00,28.8175,30.38333333,2.125,0.341176478,131.3333333,148.8509837,1,552.8333333
2022-06-06 15:00:00-04:00,27.93,31.33333333,1.625,0.55517242,130.25,207.3918504,1,446.4166667
2022-06-06 16:00:00-04:00,28.7075,30.71666667,2.041666667,0.588461547,120.0833333,240.2203183,1,499.0833333
2022-06-06 17:00:00-04:00,25.30916667,36.33333333,1.541666667,0.478571436,124.6666667,250.6666243,1,200.75
2022-06-06 18:00:00-04:00,24.77,41.10833333,1,0.460000005,159.4166667,254.2499143,1,118.75
2022-06-06 19:00:00-04:00,23.61666667,42.23333333,1.291666667,0.317647065,213.8333333,260.8687011,1,52.58333333
2022-06-06 20:00:00-04:00,21.6,44.91666667,1.166666667,0.400000009,202.5,268.7425608,1,2.25
2022-06-06 21:00:00-04:00,20.705,47.45,1.166666667,0.533333339,212.5833333,270.3125328,1,1
2022-06-06 22:00:00-04:00,19.90833333,51.71666667,0.458333333,0.533333339,218.0833333,270.3125328,1,1
2022-06-06 23:00:00-04:00,19.12833333,56.88333333,1.041666667,0.533333339,232.1666667,270.3125328,1,1
2022-06-07 00:00:00-04:00,18.3375,62.23333333,1,0.150000002,235.75,272,1,1
2022-06-07 01:00:00-04:00,17.56416667,66.31666667,0.916666667,0.176923081,248.5,276.7999317,1,1
2022-06-07 02:00:00-04:00,16.6825,67.89166667,0.25,0.237500006,263.8333333,280.7499952,1,1
2022-06-07 03:00:00-04:00,16.145,68.93333333,0.083333333,0.265217397,265,279.4876071,1,1
2022-06-07 04:00:00-04:00,15.60083333,69.61666667,0.083333333,1.135555553,266.4166667,281.0353859,1,1.083333333
2022-06-07 05:00:00-04:00,16.1625,65.58333333,0.375,1.484210526,265.8333333,278.4689475,1,23.83333333
2022-06-07 06:00:00-04:00,18.4975,60.24166667,0.333333333,1.981967215,270.1666667,275.1726144,1,147.4166667
2022-06-07 07:00:00-04:00,22.29166667,47.15,0.5,3.056666668,257.5833333,271.2520757,1,331.25
2022-06-07 08:00:00-04:00,25.26083333,37.89166667,0.958333333,3.296153848,268.6666667,265.9895037,1,505.25
2022-06-07 09:00:00-04:00,27.72083333,32.95,1.125,3.86078432,283.8333333,269.9306221,1,662.5833333
2022-06-07 10:00:00-04:00,30.07833333,26.99166667,1.583333333,3.301960805,264.8333333,263.5154004,1,803.8333333
2022-06-07 11:00:00-04:00,29.675,26.23333333,3,3.546296296,249.75,264.1705639,1,874.9166667
2022-06-07 12:00:00-04:00,30.42083333,25.85833333,3.125,3.266129032,240.5,267.2464864,1,983.1666667
2022-06-07 13:00:00-04:00,30.56416667,27.88333333,3.041666667,3.526530616,239.8333333,265.9436801,1,842.4166667
2022-06-07 14:00:00-04:00,28.57083333,35.88333333,3.291666667,3.552459021,239.0833333,268.1205154,1,522.1666667
2022-06-07 15:00:00-04:00,26.40916667,41.50833333,3.666666667,3.046666674,244.25,264.0614906,1,380.75
2022-06-07 16:00:00-04:00,26.23666667,45.69166667,3.166666667,2.616666647,241.0833333,259.022045,1,393.25
2022-06-07 17:00:00-04:00,25.44166667,45.30833333,3.625,1.982352911,242.5,256.0977155,1,378.75
2022-06-07 18:00:00-04:00,24.29833333,46.45833333,3.166666667,2.341666661,237.8333333,255.8461317,1,142.75
2022-06-07 19:00:00-04:00,22.49833333,54.88333333,3.375,2.159677402,230.4166667,251.6665773,0,43.33333333
2022-06-07 20:00:00-04:00,21.39916667,60.85833333,2.083333333,2.220833329,217.5,252.4934158,1,1.166666667
2022-06-07 21:00:00-04:00,20.25833333,67.25833333,1.875,1.831818177,216.1666667,240.1117281,1,1
2022-06-07 22:00:00-04:00,20.11166667,67.69166667,2.25,1.429411762,216.1666667,237.3438336,1,1
2022-06-07 23:00:00-04:00,20.315,67.28333333,2.375,1.929729707,216.1666667,239.3334389,1,1
2022-06-08 00:00:00-04:00,18.96083333,75.675,2.291666667,1.481250003,215.1666667,239.785811,1,1
2022-06-08 01:00:00-04:00,16.59416667,94.675,1.916666667,1.328571422,204.5,233.3296819,1,1
2022-06-08 02:00:00-04:00,16.73083333,96.95833333,2.083333333,1.256756747,199.6666667,229.0387609,1,1
2022-06-08 03:00:00-04:00,16.89333333,97.35833333,1.708333333,1.384782597,201.5833333,238.4820913,1,1
2022-06-08 04:00:00-04:00,16.84083333,98.35,1.25,1.19142858,204.6666667,247.2574556,1,1
2022-06-08 05:00:00-04:00,16.9225,99.35833333,1.125,1.665789466,197.9166667,269.467987,0,2.083333333
2022-06-08 06:00:00-04:00,17.32,99.55833333,1.083333333,1.877777765,197.4166667,279.0741006,0,25.33333333
2022-06-08 07:00:00-04:00,17.8725,99.63333333,1,1.91,200.3333333,291.8834928,0,48.33333333
2022-06-08 08:00:00-04:00,19.3825,98.48333333,1.208333333,1.548717951,210.9166667,315.0371317,0,155.4166667
2022-06-08 09:00:00-04:00,22.765,92.98333333,1.208333333,2.197826064,245.1666667,305.7136381,0,297
2022-06-08 10:00:00-04:00,25.75666667,88.88333333,1.166666667,2.53061224,259.1666667,320.5264617,0,491.1666667
2022-06-08 11:00:00-04:00,28.82833333,65.825,1.791666667,1.921621616,318.75,308.6538491,0,764
2022-06-08 12:00:00-04:00,31.31,45.71666667,2.208333333,1.899999982,327,306.6923694,0,1097.416667
2022-06-08 13:00:00-04:00,31.75416667,40.34166667,2.166666667,1.555555562,312.6666667,307.0433052,0,1012.166667
2022-06-08 14:00:00-04:00,31.28666667,38.975,2.666666667,1.344117662,331.75,306.0102591,0,886.8333333
2022-06-08 15:00:00-04:00,31.48416667,36.56666667,2.083333333,0.812000003,322.1666667,293.6000366,0,738.5
2022-06-08 16:00:00-04:00,29.75916667,37.29166667,1.958333333,0.100000001,322.0833333,295.5,0,589.5833333
2022-06-08 17:00:00-04:00,27.98833333,38.26666667,1.708333333,0.100000001,329.5833333,295.5,0,411.4166667
2022-06-08 18:00:00-04:00,27.0725,39.90833333,1.291666667,0.100000001,309.5833333,295.5,0,201.3333333
2022-06-08 19:00:00-04:00,24.67666667,45.83333333,0.583333333,0.100000001,313.5,295.5,0,53.5
2022-06-08 20:00:00-04:00,22.50666667,52.65833333,0.375,0.100000001,313.0833333,295.5,0,2.25
2022-06-08 21:00:00-04:00,21.20666667,57.31666667,0.041666667,0.100000001,313.9166667,295.5,0,1
2022-06-08 22:00:00-04:00,20.48916667,60.60833333,0.291666667,0.100000001,286.8333333,295.5,0,1
2022-06-08 23:00:00-04:00,19.98416667,63.29166667,0,0.100000001,310.4166667,295.5,0,1
2022-06-09 00:00:00-04:00,19.49666667,65.31666667,0,0.100000001,286,295.5,0,1
2022-06-09 01:00:00-04:00,18.99,68.95833333,0,0.350000004,286,246.7359845,1,1
2022-06-09 02:00:00-04:00,18.0375,73.775,0,0.335294126,286,146.5484146,1,1
2022-06-09 03:00:00-04:00,18.47583333,74.33333333,0,0.892857148,286,154.2135142,1,1
2022-06-09 04:00:00-04:00,18.59583333,75.64166667,0.125,1.512195128,52.41666667,143.1056416,1,1
2022-06-09 05:00:00-04:00,18.36416667,80.6,1.166666667,1.356250003,113.0833333,153.7776956,1,11.75
2022-06-09 06:00:00-04:00,17.30333333,86.89166667,1.041666667,2.2690909,121.3333333,229.6211745,0,14.33333333
2022-06-09 07:00:00-04:00,16.47333333,97.725,2.041666667,3.182352917,134.0833333,260.3238021,0,12.75
2022-06-09 08:00:00-04:00,17.15,98.875,2.458333333,3.711864399,118.4166667,266.9201583,0,14.75
2022-06-09 09:00:00-04:00,18.01833333,99.23333333,2.083333333,3.309999994,152.75,264.3095322,0,84
2022-06-09 10:00:00-04:00,23.80666667,92.675,2.5,2.31269841,218.4166667,284.320336,1,557.4166667
2022-06-09 11:00:00-04:00,27.69166667,82.09166667,3.041666667,2.355932195,225.5833333,296.822957,1,814.0833333
2022-06-09 12:00:00-04:00,29.66916667,60.075,3.666666667,3.172307708,241.0833333,305.1584304,1,881.25
2022-06-09 13:00:00-04:00,30.97833333,53.86666667,3.083333333,3.301492538,234.8333333,319.4994754,1,725.8333333
2022-06-09 14:00:00-04:00,28.5675,67.23333333,1.666666667,3.046428557,289.9166667,323.8266376,1,597.5
2022-06-09 15:00:00-04:00,32.97,42.95833333,2.25,1.287096773,303.3333333,328.8367371,1,678.1666667
2022-06-09 16:00:00-04:00,29.8625,47.46666667,3.291666667,0.504347832,316.25,322.9997265,1,520.9166667
2022-06-09 17:00:00-04:00,26.48083333,47.78333333,3.625,0.246666673,340.4166667,309.8887234,1,416.5
2022-06-09 18:00:00-04:00,25.42833333,47.38333333,3.125,0.890243905,339.9166667,302.6208495,1,208.4166667
2022-06-09 19:00:00-04:00,23.96916667,55.1,2.041666667,1.282857142,348.9166667,303.0637099,1,80.75
2022-06-09 20:00:00-04:00,20.74916667,64.96666667,1.041666667,1.120588238,336.75,299.7547735,1,2.833333333
2022-06-09 21:00:00-04:00,19.81916667,68.7,0.958333333,0.74285714,315.8333333,298.8333888,1,1
2022-06-09 22:00:00-04:00,19.20833333,69.73333333,1.666666667,0.74285714,320.25,298.8333888,1,1
2022-06-09 23:00:00-04:00,18.2475,70.51666667,1.708333333,0.74285714,317.8333333,298.8333888,1,1
2022-06-10 00:00:00-04:00,17.23833333,71.425,1.208333333,0.74285714,316.5,298.8333888,1,1
2022-06-10 01:00:00-04:00,16.22333333,74.19166667,0.166666667,0.74285714,303.5833333,298.8333888,1,1
2022-06-10 02:00:00-04:00,15.55416667,76.84166667,0.333333333,0.919999993,291.4166667,291.352943,1,1
2022-06-10 03:00:00-04:00,15.06166667,78.24166667,0.166666667,0.828301891,285.1666667,296.0554141,1,1
2022-06-10 04:00:00-04:00,14.49083333,80.08333333,0.041666667,1.266666666,287.1666667,297.8538115,1,1.083333333
2022-06-10 05:00:00-04:00,15.24083333,78.64166667,0.166666667,1.506779647,251.9166667,296.094645,1,37.25
2022-06-10 06:00:00-04:00,17.96,72.88333333,0.125,1.606249988,270,291.6544634,1,177
2022-06-10 07:00:00-04:00,20.8925,60.53333333,0.833333333,2.020895513,306.4166667,291.738552,1,344.5
2022-06-10 08:00:00-04:00,23.12916667,53.225,1.083333333,2.907692309,314.5833333,296.9542813,1,518.0833333
2022-06-10 09:00:00-04:00,25.06083333,46.95833333,1.416666667,2.854054045,312.1666667,299.6900995,1,676.4166667
2022-06-10 10:00:00-04:00,27.585,41.63333333,1.375,3.156603782,298.3333333,301.879903,1,824.25
2022-06-10 11:00:00-04:00,27.67,40.26666667,1.958333333,2.485483862,302.4166667,305.0249013,1,829.6666667
2022-06-10 12:00:00-04:00,28.60833333,36.24166667,2.208333333,2.281818176,308.9166667,313.3714722,1,943.25
2022-06-10 13:00:00-04:00,29.95833333,34.45833333,2.125,2.032608696,315.0833333,314.5975876,1,1068.25
2022-06-10 14:00:00-04:00,29.32083333,34.08333333,2.75,1.361111114,313.8333333,321.0594261,1,873.9166667
2022-06-10 15:00:00-04:00,28.36583333,34.45,2.666666667,1.282926815,316.5833333,316.7823396,1,466.1666667
2022-06-10 16:00:00-04:00,28.1475,34.94166667,2.875,0.515789477,336.5833333,313.759978,1,590.4166667
2022-06-10 17:00:00-04:00,25.79833333,35.58333333,2.708333333,0.200000005,334.25,317.6363996,1,344.8333333
2022-06-10 18:00:00-04:00,25.49583333,36.99166667,2,0.050000001,333.1666667,314,1,204.9166667
2022-06-10 19:00:00-04:00,23.80416667,42.5,1.125,0,337.6666667,313,1,71.41666667
2022-06-10 20:00:00-04:00,21.22916667,49.175,0.541666667,0,328.75,313,1,6
2022-06-10 21:00:00-04:00,19.87833333,51.28333333,0.291666667,0,340.5,313,1,1
2022-06-10 22:00:00-04:00,18.98666667,53.10833333,0.041666667,0,315.4166667,313,1,1
2022-06-10 23:00:00-04:00,18.73333333,54.20833333,0.125,0,288.25,313,1,1
2022-06-11 00:00:00-04:00,17.79,57.075,0.083333333,0,275.0833333,313,1,1
2022-06-11 01:00:00-04:00,16.76083333,61.13333333,0.25,0,322,313,1,1
2022-06-11 02:00:00-04:00,16.07416667,64.43333333,0.083333333,0,290.8333333,313,1,1
2022-06-11 03:00:00-04:00,15.86,66.45,0,0,289.8333333,313,1,1
2022-06-11 04:00:00-04:00,15.98,67.78333333,0,0.300000004,266.9166667,316.3431732,1,1.083333333
2022-06-11 05:00:00-04:00,16.05916667,68.89166667,0.125,0.336842112,274.4166667,320.2349442,1,14.83333333
2022-06-11 06:00:00-04:00,16.80416667,66.93333333,0.25,0.184615389,305.1666667,314.0716423,1,64.66666667
